batch,batch_index,type,priority,name,slug,source_id,route,save_folder,filename,dimensions,format,prompt,notes
2,105,kitchen-recipe,175,Ginger Pineapple Drink - Serving detail,ginger-pineapple-drink-gq,ginger-pineapple-drink-gq,/tools/afrokitchen/recipes/ginger-pineapple-drink-gq/,/assets/img/kitchen/,ginger-pineapple-drink-gq-2.webp,800x600,WebP,"Finished Ginger Pineapple Drink, beverage from Equatorial Guinea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Equatorial Guinea; category=beverage; role=serving.
2,106,kitchen-recipe,175,Githeri - Serving detail,githeri-ke,githeri-ke,/tools/afrokitchen/recipes/githeri-ke/,/assets/img/kitchen/,githeri-ke-2.webp,800x600,WebP,"Finished Githeri, main from Kenya, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Kenya; category=main; role=serving.
2,107,kitchen-recipe,175,Gomen - Serving detail,gomen-et,gomen-et,/tools/afrokitchen/recipes/gomen-et/,/assets/img/kitchen/,gomen-et-2.webp,800x600,WebP,"Finished Gomen, side from Ethiopia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ethiopia; category=side; role=serving.
2,108,kitchen-recipe,175,Gonre - Serving detail,gonre-bf,gonre-bf,/tools/afrokitchen/recipes/gonre-bf/,/assets/img/kitchen/,gonre-bf-2.webp,800x600,WebP,"Finished Gonre, side from Burkina Faso, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burkina Faso; category=side; role=serving.
2,109,kitchen-recipe,175,Gozo - Serving detail,gozo-cf,gozo-cf,/tools/afrokitchen/recipes/gozo-cf/,/assets/img/kitchen/,gozo-cf-2.webp,800x600,WebP,"Finished Gozo, side from Central African Republic, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Central African Republic; category=side; role=serving.
2,110,kitchen-recipe,175,Grilled Fish Creole - Serving detail,grilled-fish-creole,grilled-fish-creole,/tools/afrokitchen/recipes/grilled-fish-creole/,/assets/img/kitchen/,grilled-fish-creole-2.webp,800x600,WebP,"Finished Grilled Fish Creole, main from Seychelles, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=main; role=serving.
2,111,kitchen-recipe,175,Groundnut Soup - Serving detail,groundnut-soup-gh,groundnut-soup-gh,/tools/afrokitchen/recipes/groundnut-soup-gh/,/assets/img/kitchen/,groundnut-soup-gh-2.webp,800x600,WebP,"Finished Groundnut Soup, soup from Ghana, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ghana; category=soup; role=serving.
2,112,kitchen-recipe,175,Groundnut Stew - Serving detail,groundnut-stew-sierra-leone-sl,groundnut-stew-sierra-leone-sl,/tools/afrokitchen/recipes/groundnut-stew-sierra-leone-sl/,/assets/img/kitchen/,groundnut-stew-sierra-leone-sl-2.webp,800x600,WebP,"Finished Groundnut Stew, stew from Sierra Leone, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=serving.
2,113,kitchen-recipe,175,Groundnut Stew - Serving detail,groundnut-stew-sl,groundnut-stew-sl,/tools/afrokitchen/recipes/groundnut-stew-sl/,/assets/img/kitchen/,groundnut-stew-sl-2.webp,800x600,WebP,"Finished Groundnut Stew, stew from Sierra Leone, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sierra Leone; category=stew; role=serving.
2,114,kitchen-recipe,175,Gurasa - Serving detail,gurasa-sd,gurasa-sd,/tools/afrokitchen/recipes/gurasa-sd/,/assets/img/kitchen/,gurasa-sd-2.webp,800x600,WebP,"Finished Gurasa, bread from Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sudan; category=bread; role=serving.
2,115,kitchen-recipe,175,Harira - Serving detail,harira-ma,harira-ma,/tools/afrokitchen/recipes/harira-ma/,/assets/img/kitchen/,harira-ma-2.webp,800x600,WebP,"Finished Harira, soup from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=soup; role=serving.
2,116,kitchen-recipe,175,Hawawshi - Serving detail,hawawshi-eg,hawawshi-eg,/tools/afrokitchen/recipes/hawawshi-eg/,/assets/img/kitchen/,hawawshi-eg-2.webp,800x600,WebP,"Finished Hawawshi, street-food from Egypt, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Egypt; category=street-food; role=serving.
2,117,kitchen-recipe,175,Hraime Libyan Fish - Serving detail,hraime-ly,hraime-ly,/tools/afrokitchen/recipes/hraime-ly/,/assets/img/kitchen/,hraime-ly-2.webp,800x600,WebP,"Finished Hraime Libyan Fish, seafood from Libya, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Libya; category=seafood; role=serving.
2,118,kitchen-recipe,175,Ibiharage - Serving detail,ibiharage-bi,ibiharage-bi,/tools/afrokitchen/recipes/ibiharage-bi/,/assets/img/kitchen/,ibiharage-bi-2.webp,800x600,WebP,"Finished Ibiharage, stew from Burundi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=stew; role=serving.
2,119,kitchen-recipe,175,Ibihaza - Serving detail,ibihaza-rw,ibihaza-rw,/tools/afrokitchen/recipes/ibihaza-rw/,/assets/img/kitchen/,ibihaza-rw-2.webp,800x600,WebP,"Finished Ibihaza, side from Rwanda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=side; role=serving.
2,120,kitchen-recipe,175,Igisafuliya - Serving detail,igisafuria,igisafuria,/tools/afrokitchen/recipes/igisafuria/,/assets/img/kitchen/,igisafuria-2.webp,800x600,WebP,"Finished Igisafuliya, stew from Rwanda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=stew; role=serving.
2,121,kitchen-recipe,175,Ikivuguto - Serving detail,ikivuguto-bi,ikivuguto-bi,/tools/afrokitchen/recipes/ikivuguto-bi/,/assets/img/kitchen/,ikivuguto-bi-2.webp,800x600,WebP,"Finished Ikivuguto, beverage from Burundi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=beverage; role=serving.
2,122,kitchen-recipe,175,Rwandan Ikivuguto - Serving detail,ikivuguto-rw,ikivuguto-rw,/tools/afrokitchen/recipes/ikivuguto-rw/,/assets/img/kitchen/,ikivuguto-rw-2.webp,800x600,WebP,"Finished Rwandan Ikivuguto, beverage from Rwanda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=beverage; role=serving.
2,123,kitchen-recipe,175,Incwancwa - Serving detail,incwancwa-sz,incwancwa-sz,/tools/afrokitchen/recipes/incwancwa-sz/,/assets/img/kitchen/,incwancwa-sz-2.webp,800x600,WebP,"Finished Incwancwa, drink from Eswatini, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Eswatini; category=drink; role=serving.
2,124,kitchen-recipe,175,Injera - Serving detail,injera,injera,/tools/afrokitchen/recipes/injera/,/assets/img/kitchen/,injera-2.webp,800x600,WebP,"Finished Injera, side from Ethiopia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ethiopia; category=side; role=serving.
2,125,kitchen-recipe,175,Isombe - Serving detail,isombe,isombe,/tools/afrokitchen/recipes/isombe/,/assets/img/kitchen/,isombe-2.webp,800x600,WebP,"Finished Isombe, stew from Rwanda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=stew; role=serving.
2,126,kitchen-recipe,175,Isombe with Peanut - Serving detail,isombe-peanut-bi,isombe-peanut-bi,/tools/afrokitchen/recipes/isombe-peanut-bi/,/assets/img/kitchen/,isombe-peanut-bi-2.webp,800x600,WebP,"Finished Isombe with Peanut, stew from Burundi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Burundi; category=stew; role=serving.
2,127,kitchen-recipe,175,Isombe - Serving detail,isombe-rw,isombe-rw,/tools/afrokitchen/recipes/isombe-rw/,/assets/img/kitchen/,isombe-rw-2.webp,800x600,WebP,"Finished Isombe, stew from Rwanda, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Rwanda; category=stew; role=serving.
2,128,kitchen-recipe,175,Jagacida - Serving detail,jagacida-cv,jagacida-cv,/tools/afrokitchen/recipes/jagacida-cv/,/assets/img/kitchen/,jagacida-cv-2.webp,800x600,WebP,"Finished Jagacida, main from Cape Verde, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Cape Verde; category=main; role=serving.
2,129,kitchen-recipe,175,Jarret de Boeuf - Serving detail,jarret-boeuf-td,jarret-boeuf-td,/tools/afrokitchen/recipes/jarret-boeuf-td/,/assets/img/kitchen/,jarret-boeuf-td-2.webp,800x600,WebP,"Finished Jarret de Boeuf, main from Chad, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=main; role=serving.
2,130,kitchen-recipe,175,Ghanaian Jollof Rice - Serving detail,jollof-rice-gh,jollof-rice-gh,/tools/afrokitchen/recipes/jollof-rice-gh/,/assets/img/kitchen/,jollof-rice-gh-2.webp,800x600,WebP,"Finished Ghanaian Jollof Rice, main from Ghana, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ghana; category=main; role=serving.
2,131,kitchen-recipe,175,Jollof Rice Equatoguineano - Serving detail,jollof-rice-gq,jollof-rice-gq,/tools/afrokitchen/recipes/jollof-rice-gq/,/assets/img/kitchen/,jollof-rice-gq-2.webp,800x600,WebP,"Finished Jollof Rice Equatoguineano, main from Equatorial Guinea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Equatorial Guinea; category=main; role=serving.
2,132,kitchen-recipe,175,Liberian Jollof Rice - Serving detail,jollof-rice-lr,jollof-rice-lr,/tools/afrokitchen/recipes/jollof-rice-lr/,/assets/img/kitchen/,jollof-rice-lr-2.webp,800x600,WebP,"Finished Liberian Jollof Rice, main from Liberia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Liberia; category=main; role=serving.
2,133,kitchen-recipe,175,Jus de Tamarin - Serving detail,jus-tamarin-km,jus-tamarin-km,/tools/afrokitchen/recipes/jus-tamarin-km/,/assets/img/kitchen/,jus-tamarin-km-2.webp,800x600,WebP,"Finished Jus de Tamarin, beverage from Comoros, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Comoros; category=beverage; role=serving.
2,134,kitchen-recipe,175,Chadian Tamarind Juice - Serving detail,jus-tamarin-td,jus-tamarin-td,/tools/afrokitchen/recipes/jus-tamarin-td/,/assets/img/kitchen/,jus-tamarin-td-2.webp,800x600,WebP,"Finished Chadian Tamarind Juice, beverage from Chad, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=beverage; role=serving.
2,135,kitchen-recipe,175,Kanda ti Nyma - Serving detail,kanda-ti-nyma-cf,kanda-ti-nyma-cf,/tools/afrokitchen/recipes/kanda-ti-nyma-cf/,/assets/img/kitchen/,kanda-ti-nyma-cf-2.webp,800x600,WebP,"Finished Kanda ti Nyma, main from Central African Republic, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Central African Republic; category=main; role=serving.
2,136,kitchen-recipe,175,Kapana - Serving detail,kapana-na,kapana-na,/tools/afrokitchen/recipes/kapana-na/,/assets/img/kitchen/,kapana-na-2.webp,800x600,WebP,"Finished Kapana, snack from Namibia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Namibia; category=snack; role=serving.
2,137,kitchen-recipe,175,Kapenta - Serving detail,kapenta,kapenta,/tools/afrokitchen/recipes/kapenta/,/assets/img/kitchen/,kapenta-2.webp,800x600,WebP,"Finished Kapenta, side from Zambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=side; role=serving.
2,138,kitchen-recipe,175,Kapenta Stew - Serving detail,kapenta-stew-zm,kapenta-stew-zm,/tools/afrokitchen/recipes/kapenta-stew-zm/,/assets/img/kitchen/,kapenta-stew-zm-2.webp,800x600,WebP,"Finished Kapenta Stew, seafood from Zambia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Zambia; category=seafood; role=serving.
2,139,kitchen-recipe,175,Karkade - Serving detail,karkade-south-sudan-ss,karkade-south-sudan-ss,/tools/afrokitchen/recipes/karkade-south-sudan-ss/,/assets/img/kitchen/,karkade-south-sudan-ss-2.webp,800x600,WebP,"Finished Karkade, beverage from South Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=beverage; role=serving.
2,140,kitchen-recipe,175,Karkanji - Serving detail,karkanji-td,karkanji-td,/tools/afrokitchen/recipes/karkanji-td/,/assets/img/kitchen/,karkanji-td-2.webp,800x600,WebP,"Finished Karkanji, beverage from Chad, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=beverage; role=serving.
2,141,kitchen-recipe,175,Kat-Kat Banane - Serving detail,kat-kat-banane-sc,kat-kat-banane-sc,/tools/afrokitchen/recipes/kat-kat-banane-sc/,/assets/img/kitchen/,kat-kat-banane-sc-2.webp,800x600,WebP,"Finished Kat-Kat Banane, main from Seychelles, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Seychelles; category=main; role=serving.
2,142,kitchen-recipe,175,Kedjenou - Serving detail,kedjenou-ci,kedjenou-ci,/tools/afrokitchen/recipes/kedjenou-ci/,/assets/img/kitchen/,kedjenou-ci-2.webp,800x600,WebP,"Finished Kedjenou, stew from Ivory Coast, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ivory Coast; category=stew; role=serving.
2,143,kitchen-recipe,175,Kefta Tagine - Serving detail,kefta-tagine-ma,kefta-tagine-ma,/tools/afrokitchen/recipes/kefta-tagine-ma/,/assets/img/kitchen/,kefta-tagine-ma-2.webp,800x600,WebP,"Finished Kefta Tagine, main from Morocco, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Morocco; category=main; role=serving.
2,144,kitchen-recipe,175,Kelewele - Serving detail,kelewele-gh,kelewele-gh,/tools/afrokitchen/recipes/kelewele-gh/,/assets/img/kitchen/,kelewele-gh-2.webp,800x600,WebP,"Finished Kelewele, snack from Ghana, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ghana; category=snack; role=serving.
2,145,kitchen-recipe,175,Kenyan Pilau - Serving detail,kenyan-pilau,kenyan-pilau,/tools/afrokitchen/recipes/kenyan-pilau/,/assets/img/kitchen/,kenyan-pilau-2.webp,800x600,WebP,"Finished Kenyan Pilau, main from Kenya, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Kenya; category=main; role=serving.
2,146,kitchen-recipe,175,Kik Alicha - Serving detail,kik-alicha-et,kik-alicha-et,/tools/afrokitchen/recipes/kik-alicha-et/,/assets/img/kitchen/,kik-alicha-et-2.webp,800x600,WebP,"Finished Kik Alicha, stew from Ethiopia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ethiopia; category=stew; role=serving.
2,147,kitchen-recipe,175,Kilishi - Serving detail,kilishi-ne,kilishi-ne,/tools/afrokitchen/recipes/kilishi-ne/,/assets/img/kitchen/,kilishi-ne-2.webp,800x600,WebP,"Finished Kilishi, snack from Niger, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Niger; category=snack; role=serving.
2,148,kitchen-recipe,175,Kisra with Mulah - Serving detail,kisra-mulah,kisra-mulah,/tools/afrokitchen/recipes/kisra-mulah/,/assets/img/kitchen/,kisra-mulah-2.webp,800x600,WebP,"Finished Kisra with Mulah, main from South Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=main; role=serving.
2,149,kitchen-recipe,175,Kisra with Mullah Tagalia - Serving detail,kisra-mullah-sd,kisra-mullah-sd,/tools/afrokitchen/recipes/kisra-mullah-sd/,/assets/img/kitchen/,kisra-mullah-sd-2.webp,800x600,WebP,"Finished Kisra with Mullah Tagalia, main from Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Sudan; category=main; role=serving.
2,150,kitchen-recipe,175,South Sudanese Kisra - Serving detail,kisra-south-sudan-ss,kisra-south-sudan-ss,/tools/afrokitchen/recipes/kisra-south-sudan-ss/,/assets/img/kitchen/,kisra-south-sudan-ss-2.webp,800x600,WebP,"Finished South Sudanese Kisra, bread from South Sudan, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Sudan; category=bread; role=serving.
2,151,kitchen-recipe,175,Kisser - Serving detail,kisser-td,kisser-td,/tools/afrokitchen/recipes/kisser-td/,/assets/img/kitchen/,kisser-td-2.webp,800x600,WebP,"Finished Kisser, bread from Chad, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Chad; category=bread; role=serving.
2,152,kitchen-recipe,175,Kitfo - Serving detail,kitfo,kitfo,/tools/afrokitchen/recipes/kitfo/,/assets/img/kitchen/,kitfo-2.webp,800x600,WebP,"Finished Kitfo, main from Ethiopia, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ethiopia; category=main; role=serving.
2,153,kitchen-recipe,175,Kizaka - Serving detail,kizaka-ao,kizaka-ao,/tools/afrokitchen/recipes/kizaka-ao/,/assets/img/kitchen/,kizaka-ao-2.webp,800x600,WebP,"Finished Kizaka, stew from Angola, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Angola; category=stew; role=serving.
2,154,kitchen-recipe,175,Koba - Serving detail,koba-mg,koba-mg,/tools/afrokitchen/recipes/koba-mg/,/assets/img/kitchen/,koba-mg-2.webp,800x600,WebP,"Finished Koba, dessert from Madagascar, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Madagascar; category=dessert; role=serving.
2,155,kitchen-recipe,175,Koeksisters - Serving detail,koeksisters-za,koeksisters-za,/tools/afrokitchen/recipes/koeksisters-za/,/assets/img/kitchen/,koeksisters-za-2.webp,800x600,WebP,"Finished Koeksisters, dessert from South Africa, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=South Africa; category=dessert; role=serving.
2,156,kitchen-recipe,175,Koklo Meme - Serving detail,koklo-meme-tg,koklo-meme-tg,/tools/afrokitchen/recipes/koklo-meme-tg/,/assets/img/kitchen/,koklo-meme-tg-2.webp,800x600,WebP,"Finished Koklo Meme, main from Togo, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Togo; category=main; role=serving.
2,157,kitchen-recipe,175,Koko Cassava Leaves - Serving detail,koko-cassava-leaves-cf,koko-cassava-leaves-cf,/tools/afrokitchen/recipes/koko-cassava-leaves-cf/,/assets/img/kitchen/,koko-cassava-leaves-cf-2.webp,800x600,WebP,"Finished Koko Cassava Leaves, stew from Central African Republic, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Central African Republic; category=stew; role=serving.
2,158,kitchen-recipe,175,Kondowole - Serving detail,kondowole,kondowole,/tools/afrokitchen/recipes/kondowole/,/assets/img/kitchen/,kondowole-2.webp,800x600,WebP,"Finished Kondowole, main from Malawi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Malawi; category=main; role=serving.
2,159,kitchen-recipe,175,Kondowole - Serving detail,kondowole-mw,kondowole-mw,/tools/afrokitchen/recipes/kondowole-mw/,/assets/img/kitchen/,kondowole-mw-2.webp,800x600,WebP,"Finished Kondowole, starch from Malawi, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Malawi; category=starch; role=serving.
2,160,kitchen-recipe,175,Konkoe - Serving detail,konkoe-gn,konkoe-gn,/tools/afrokitchen/recipes/konkoe-gn/,/assets/img/kitchen/,konkoe-gn-2.webp,800x600,WebP,"Finished Konkoe, seafood from Guinea, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Guinea; category=seafood; role=serving.
2,161,kitchen-recipe,175,Kontomire Stew - Serving detail,kontomire-stew-gh,kontomire-stew-gh,/tools/afrokitchen/recipes/kontomire-stew-gh/,/assets/img/kitchen/,kontomire-stew-gh-2.webp,800x600,WebP,"Finished Kontomire Stew, stew from Ghana, closer serving angle showing texture, garnish, side dish, and sauce.. Realistic food photography, warm natural light, inspectable texture, culturally plausible plating, no readable text, no logos, no artificial plastic look, 4:3 crop.",AfroKitchen asset from shot list. Country=Ghana; category=stew; role=serving.
