"path","family","status","assignment","width","height","bytes","sha256","duplicate_of","placement_count","text_status","locale_reuse","locales","review_note"
"/assets/img/afrostream/news/zee-nxumalo-spotify-equal-africa-may-2026.webp","afrostream","placed","public.as_news:zee-nxumalo-spotify-equal-africa-may-2026","1200","630","58906","c7bcc3841b38df22a559c3b062cea0a31d24d72b8fe2feb416a396539376654d","","1","not-reviewed","false","en","Verified live-database-reference binding. Existing owner now detected by inventory."
"/assets/img/afrostudy-hero-banner.webp","brand-and-banners","rejected-artwork","index.html","1200","640","84098","487a5447593a2f9a9dd91eeecd9cfb49ff7632582f8820f6544f286df948d0de","","0","embedded-text-or-unverified-details","false","","Visual review: promotional collage or mock interface, embedded copy, or unverified map/currency/UI details. Reject for automatic public placement and translated reuse; retain original in the design archive."
"/assets/img/afrotools-hero-banner.webp","brand-and-banners","placed","data/ai/vertical-landing-pages.json","1122","1402","70904","2d835e7648a90969693bec47c6fa74dd86cbf0d9fa648e61a4544aa849dec96e","","1","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/afrowork-hero-banner.webp","brand-and-banners","rejected-artwork","index.html","1200","644","84312","ff4bcc8179e20e53c3380ae200302ebe12c8408864832cade177324645eb8da0","","0","embedded-text-or-unverified-details","false","","Visual review: promotional collage or mock interface, embedded copy, or unverified map/currency/UI details. Reject for automatic public placement and translated reuse; retain original in the design archive."
"/assets/img/blog/afcfta-import-duties-africa-2026.webp","blog","placed","blog/afcfta-import-duties-africa-2026/index.html","1200","630","92334","d32b904bd980ed72847a25df6e0270884271ca86988dad0c72cb501a58b11015","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/african-recipes.webp","blog","placed","blog/african-recipes/index.html","1200","630","97976","98b6f08bdd90b8480874924d178e7d1ca387b0625fbb48c8e106ce88ccf1cb23","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/african-startup-funding-2026.webp","blog","placed","blog/african-startup-funding-2026/index.html","1200","630","155828","29ec8eb500c912c38476a700a3afa3c66f820af350d257e8320085c97caab79a","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/ajo-interest-calculation.webp","blog","placed","blog/ajo-interest-calculation/index.html","1200","630","56834","d368c809bcc6b5fdb43fe0ea0714b0479c959ebd139b7564adc19bc8e9f153fa","","3","not-reviewed","false","en; fr","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/ajo-savings-group.webp","blog","placed","blog/ajo-savings-group/index.html","1200","628","79926","7da9059881c9274112f99fc4a7a9c92aa7578e612426db8b0a6dd37b109f2b17","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/average-salary-kenya-2026.webp","blog","placed","blog/average-salary-kenya-2026/index.html","1200","627","66876","f32b2c77bf412f6b8be1ad601d18c5c3370a55a295eebfee244179f038aaf259","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/average-salary-nigeria-2026.webp","blog","placed","blog/average-salary-nigeria-2026/index.html","1200","630","98830","667b02bdf4bca064f514c1433fa31842053fd4d5f448bd68694d30f3b99775c1","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/average-salary-south-africa-2026.webp","blog","placed","blog/average-salary-south-africa-2026/index.html","1200","628","67888","e114abf77ec9229eced02079d1539d3d9676bdd2f5373ff9ece488b2ea07f093","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/bareme-irpp-cote-divoire.webp","blog","placed","blog/bareme-irpp-cote-divoire/index.html","1200","630","82970","1cb3fead3efe070bf99f3bcbc185c572f1f3be9bdf1e94076dc169f9d02e8d9b","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-budgeting-methods-africa-2026.webp","blog","placed","blog/best-budgeting-methods-africa-2026/index.html","1200","630","157882","2e5728e1af07b3f7b200f1629a650024836cf8b357f0b25ff6ef195a09392d5a","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-countries-business-africa-2026.webp","blog","placed","blog/best-countries-business-africa-2026/index.html","1200","630","91908","02433d35c54caa009c545aed7efacb96005e65ec0afb1032b8564d6b9e13c0c8","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-free-pdf-tools-online.webp","blog","placed","blog/best-free-pdf-tools-online/index.html","1200","630","48336","5416e261ed0be9e81f87019cbaf1db0c7a989d999e42309f372e33c26e1d66c1","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-high-yield-savings-africa-2026.webp","blog","placed","blog/best-high-yield-savings-africa-2026/index.html","1200","628","65326","6f2f51869578edebf4c0c9ffd4dd75f2ce75f1a8c5b356bc785090085c2ce4e2","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-p2p-platforms-nigeria-2026.webp","blog","placed","blog/best-p2p-platforms-nigeria-2026/index.html","1200","630","79190","638def2a3ac4f05b838ae525e9673d210bc8e6939aa7fe494b5198beb1e3ed30","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-savings-accounts-nigeria-2026.webp","blog","placed","blog/best-savings-accounts-nigeria-2026/index.html","1200","630","114258","715222949c3fb1950f2ea254f8fd4f88614ad300373c3735f6d4ca162f9edc1e","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-way-send-money-ghana-2026.webp","blog","placed","blog/best-way-send-money-ghana-2026/index.html","1200","630","66756","e12701447a3e3c0e5c064e1889387700ea167882b8039a9da8e9e14bf6649b3b","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/best-way-send-money-kenya-2026.webp","blog","placed","blog/best-way-send-money-kenya-2026/index.html","1200","630","114534","f3ebbda2bd60aa4f7cd59cc2a33855dd2ab55d3e0e67fee5b0a226c9eeba2a6d","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/blog-youtube-thumbnail-maker.webp","blog","placed","blog/youtube-thumbnail-maker-free/index.html","1200","800","116552","3d01329b53a3e42e8d0c83d5cf7ce5cc5f6c350f5d69d5d5a9d37f8c8a8f0ea4","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/bmi-calculator-africa-guide.webp","blog","placed","blog/bmi-calculator-africa-guide/index.html","1200","630","39738","91fba1a361fd8b4a034cc813113965c5d4da2b2cf7f4bb72cfb8afe2e1a44a08","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/boq-construction-nigeria-2026.webp","blog","placed","blog/boq-construction-nigeria-2026/index.html","1200","631","43920","b161168a100235129f6491019b9e889188f79a077446c198a29899de1cb83ec0","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/bride-price-africa.webp","blog","placed","blog/bride-price-africa/index.html","1200","630","72184","32b5c0015caf973e147d5a88e53290fcf9a26c8916b95f6b5a8dd9488f8dc67c","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/business-africa-2026.svg","blog","placed","blog/index.html","1200","630","2950","0d53c0e7bc74d667412b47dfcdec7691f4ef7d3eca9bd83c4db1167566b07e32","","1","contains-text","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/business-name-africa-2026.svg","blog","placed","blog/index.html","1200","630","2958","b61567a593d3eff5101aa261cefcf7de4a4fed0fd7b054fe3957e2e235f29486","","1","contains-text","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/calculate-tithe.webp","blog","placed","blog/calculate-tithe/index.html","1200","631","57758","2799c8bfbe3c63d98a8ac84aff0a41cfca37c2da7a0b5045bafab4d36b091f61","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/calculer-salaire-net-senegal.webp","blog","placed","blog/calculer-salaire-net-senegal/index.html","1200","630","21570","ab37c59312818ebb438e4560ff7356677acc01ca912d9d46486cba2b6db5e6ab","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-africa-comparison-2026.webp","blog","placed","blog/car-import-cost-africa-comparison-2026/index.html","1200","630","48786","63449bdafd827d241d23e26ceef74d419408687d908e629e4eb7dba6660413c5","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-ghana-guide.webp","blog","placed","blog/car-import-cost-ghana-guide/index.html","1200","630","51982","5af3e8bdbbd62f507dd3ff8e0a014a176d0a4dfc979c72295033fdb14e848a4c","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-kenya-guide.webp","blog","placed","blog/car-import-cost-kenya-guide/index.html","1200","630","47270","efeaa8cb75108c5d9c397d4ec0247cc7598e46885039e483adeef0a1d78af10d","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-nigeria-guide.webp","blog","placed","blog/car-import-cost-nigeria-guide/index.html","1200","630","69094","0d3cf7f599f70ecf698d425631e5d1bdd0bbe4d7a61aa052816892d1dc26a2e6","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-tanzania-guide.webp","blog","placed","blog/car-import-cost-tanzania-guide/index.html","1200","630","73998","9e2fd3528d5c836e847a59668c75fae4a7d681debdf1b6f4efab4b8e9d355669","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-uganda-guide.webp","blog","placed","blog/car-import-cost-uganda-guide/index.html","1200","630","50158","dce8c15d900611b690e930ddc5a5ef47a41e47e853e0a8149a565186f4b63c19","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-import-cost-zambia-guide.webp","blog","placed","blog/car-import-cost-zambia-guide/index.html","1200","630","61406","d63d533451455f6b43961c34e9fa39546f75f89a24fcc906fba8270cb77aaece","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/car-loan-rates-africa-2026.webp","blog","placed","blog/car-loan-rates-africa-2026/index.html","1200","630","68830","003ae8613e0596136128974165a9d779c03839a3300a1be855b4d76186b64e87","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/central-bank-interest-rates-africa.webp","blog","placed","blog/central-bank-interest-rates-africa/index.html","1200","631","41560","6a19f191d5d6a1db1bd4db06f15595685685966541988dfcc4adc41665fc05d9","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cfa-franc-explained.webp","blog","placed","blog/cfa-franc-explained/index.html","1200","630","49284","33b323dfb352ecf812c2e171d12c6a49fc63c1174e0cf81fb8fd59fb0a60a1d7","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cheapest-bank-accounts-africa.webp","blog","placed","blog/cheapest-bank-accounts-africa/index.html","1200","630","26916","f9dd11e2fca64abad317392dcef21cda6896997987c65883812e4612b232e886","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cheapest-data-plans-nigeria.webp","blog","placed","blog/cheapest-data-plans-nigeria/index.html","1200","630","51812","92a028aa859cb5c0b794226fe313d3e3e92eb06a75c36689c9e73b842a1c2980","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cheapest-way-send-money-nigeria.webp","blog","placed","blog/cheapest-way-send-money-nigeria/index.html","1200","630","56250","6c60d384114b77b5b0fe66ded30fff5fa65bd08358deb33c034daa99404f24cc","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/comparatif-salaires-afrique-francophone.webp","blog","placed","blog/comparatif-salaires-afrique-francophone/index.html","1200","630","81418","cf554677dfba8d0f72b65309aa071b54dbf5ffd6a5bf67154a6c1f91922352d9","","1","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/complete-guide-kenya-income-tax-2026.webp","blog","placed","blog/complete-guide-kenya-income-tax-2026/index.html","1200","630","58666","9f93bf804caf41b06a0662baf8359e55a467725a3d4037ccc370240124d09171","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/complete-guide-nigeria-income-tax-2026.webp","blog","placed","blog/complete-guide-nigeria-income-tax-2026/index.html","1200","630","48082","7c948b530d0265cb3876e2bf828d66af93ab3ff03d2d6ae405e28b60954e19de","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/complete-guide-south-africa-income-tax-2026.webp","blog","placed","blog/complete-guide-south-africa-income-tax-2026/index.html","1200","630","27484","f0c7999c8188d499f0e91cb6e8deefcbd4d252ff86cf6a287056a5cf9135a4a9","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/compound-interest-calculator-africa.webp","blog","placed","blog/compound-interest-calculator-africa/index.html","1200","630","32340","c999f7776a81e4fa23ae7fa922775e0cb929248bdabda4e429b447d819a6b5af","","4","not-reviewed","false","en; fr","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/construction-material-prices-nigeria.webp","blog","placed","blog/construction-material-prices-nigeria/index.html","1200","630","58732","d6adfc7a5d9aa3df41cfce1d2bdd31a96bce1805890d568c601525b5575f0484","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cost-of-living-accra-2026.webp","blog","placed","blog/cost-of-living-accra-2026/index.html","1200","630","46024","6f383eb51786f072339f467c6f8cf50be3495b81cf45d13e335d939b5db79f42","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cost-of-living-africa.webp","blog","placed","blog/cost-of-living-africa/index.html","1200","630","164494","3b3d17f4d54287799388ff66d8608906a365646ad0f0819495957f726839c496","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cost-of-living-johannesburg-2026.webp","blog","placed","blog/cost-of-living-johannesburg-2026/index.html","1200","630","30938","7bf82adb0386f9b2c424591641bc9d71ee729fd4ee5b1dcfb03ca387713843dc","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cost-of-living-lagos-vs-nairobi.webp","blog","placed","blog/cost-of-living-lagos-vs-nairobi/index.html","1200","630","53568","f1abfcee3c6c9d3b2757cf8b7b4ae8c813567fa7fac143f0df040bccf1cd9614","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/cotisations-cnps-cote-divoire.webp","blog","placed","blog/cotisations-cnps-cote-divoire/index.html","1200","630","18000","8db6d364a306281418109987f8712650f1472b60f9a7c46c824d90ec316710be","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/creation-entreprise-senegal-couts.webp","blog","placed","blog/creation-entreprise-senegal-couts/index.html","1200","630","22358","968d88b2b8f986434327024e4556d94c34900e508519d33fdbacfbbae1429d1b","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/crop-yield-calculator-african-farming.webp","blog","placed","blog/crop-yield-calculator-african-farming/index.html","1200","630","56418","aec76e8ab0281ad18df0c2d6c5e7ec74f2bf70224fc89d7a41877b04ea275e67","","5","not-reviewed","false","en; sw","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/crypto-scam-red-flags-africa.webp","blog","placed","blog/crypto-scam-red-flags-africa/index.html","1200","630","119108","1fe14041032d57eabfccd682e3f351ecfccc83d063cb409b7a55b3712389189d","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/crypto-tax-africa-nigeria-kenya-sa.webp","blog","placed","blog/crypto-tax-africa-nigeria-kenya-sa/index.html","1200","630","40954","9a8ecedac34b5d10d54871d6665c53684cd0c413d25d5b15f48a05234e5ee66f","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/crypto-tax-laws-africa-complete-guide.webp","blog","placed","blog/crypto-tax-laws-africa-complete-guide/index.html","1200","630","42180","45b026304d9e9d01d234370bf7dbc7de87ac3aecd8aea25456fe83c673ce99e7","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/dollar-to-cedi-rate-today.webp","blog","placed","blog/dollar-to-cedi-rate-today/index.html","1200","630","31556","8d6a8563dd61d560a2f2a45e11f5a896b36a93b50633c20f6c3c262b183a2e6e","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/dollar-to-naira-rate-today.webp","blog","placed","blog/dollar-to-naira-rate-today/index.html","1200","630","27158","2a28be76707a05198a8703f38e8dda5880f014b93dcb3556f048038a0dd8b35b","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/dollar-to-rand-rate-today.webp","blog","placed","blog/dollar-to-rand-rate-today/index.html","1200","630","19446","3aa3bd7ada603c2f265ab7631bf353e291f25522101a2d6df8f4a1a031b0a016","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/dollar-to-shilling-rate-today.webp","blog","placed","blog/dollar-to-shilling-rate-today/index.html","1200","630","30992","50f6464554468a237c2fb769e786abbe72c9806757e1e3de6b92d0f590228d02","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/domiciliary-account-nigeria.webp","blog","placed","blog/domiciliary-account-nigeria/index.html","1200","628","17404","01dfa251e79e99b7ac94bb731b93b182108be3f38ca1e96373f2d3714272de79","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/east-africa-tax-comparison-2026.webp","blog","placed","blog/east-africa-tax-comparison-2026/index.html","1200","630","35856","497176eccc1391672f2318df90121b7ff770f8aab8bc885fe9eeeb5c26d57ae9","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/emergency-fund-calculator-africa.webp","blog","placed","blog/emergency-fund-calculator-africa/index.html","1200","630","32092","3df1b4b02cc8256cec665b02d568d39460882f262c4f11edafa98f51e5b59f6c","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/euro-to-naira-rate-today.webp","blog","placed","blog/euro-to-naira-rate-today/index.html","1200","631","35628","9821bf6cb7a5ed48aea18aed37559dc19e6708452173f75445a0d8ddeba5d068","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/fire-early-retirement-africa.webp","blog","placed","blog/fire-early-retirement-africa/index.html","1200","630","38234","cf9495aaad40d290ef6068ecb9551e59ef7b5e77311079c347b8ee7d51fa2ccc","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/flutterwave-vs-paystack-fees.webp","blog","placed","blog/flutterwave-vs-paystack-fees/index.html","1200","630","28814","bf1e0d98a4a1cbc0f798f926a8f86ce5394225c8b26b2d9e8acb8c1a73a715cf","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/frais-transfert-argent-senegal.webp","blog","placed","blog/frais-transfert-argent-senegal/index.html","1200","630","39932","67d6c9f8b7208dac887573b7d19669eebe51159e4dde836be14dafaf924eb6cd","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/francophone-africa-tax-guide-2026.webp","blog","placed","blog/francophone-africa-tax-guide-2026/index.html","1200","630","72218","13ed82939be4a1aad6d21910d45c8f69d7e01760caa98e5481894d4354f74c93","","1","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/free-event-flyer-maker-online.webp","blog","placed","blog/free-event-flyer-maker-online/index.html","1200","630","45622","a63b13fbbc5bb9527478d40bfca5b78d698c61a9bebcb8415aa60e9298f05af6","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/free-gpa-calculator-nigerian-universities.webp","blog","placed","blog/free-gpa-calculator-nigerian-universities/index.html","1200","630","33674","7bc4701eaa19fd830bc7ada2fef2d18954fd66841993d553cc669d4031fe5569","","3","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/free-json-formatter-developer-tools.webp","blog","placed","blog/free-json-formatter-developer-tools/index.html","1200","629","81444","c9e5fa07a6bf6d188141a4106ae8a69e9332fe924b4bf40c37a0c488e5a3e2d4","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/freelance-pricing-africa.webp","blog","placed","blog/freelance-pricing-africa/index.html","1200","630","95432","80b4e494064648a1af5859af18d86b38acae7395c643a757816453da0928c29d","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/freelance-tax-nigeria-kenya-sa.webp","blog","placed","blog/freelance-tax-nigeria-kenya-sa/index.html","1200","630","118478","25e1bb09d5afa3c60e5c1674cf9f05359b816ba05efb7f6e4ee09b92931fa4f2","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/fuel-prices-africa.webp","blog","placed","blog/fuel-prices-africa/index.html","1200","632","43602","4c74c6bf52f26b3cd7289ff72caae5cb6616db00316e08148ee473d4e2dacd93","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/funeral-cost-africa.webp","blog","placed","blog/funeral-cost-africa/index.html","1200","630","103108","9a9e568108bbf365559c2723c50d5ea99b3531cb7c5dba1f85ad2d0d191e9840","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/generator-vs-solar.webp","blog","placed","ai/energy/index.html","1200","630","97468","4f984e9691d31a16dba7aed97a0a112ca4266408aaeb6904f1d7d9daa5e97707","","4","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/ghana-cedi-words.webp","blog","placed","blog/ghana-cedi-words/index.html","1200","630","57802","3bcd7fd17c431b2731dc042555ab447547dc014008476f3e3890f0e44d63904e","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/ghana-employer-payroll-compliance-2026.webp","blog","placed","blog/ghana-employer-payroll-compliance-2026/index.html","1200","630","56762","ca542e68292df53e7729bccb56ec77f1a46fe416eeca4f0e11c2a1d1b375723a","","1","not-reviewed","false","en","Verified page-reference binding. Dedicated editorial image replaces generic tool art; English article only."
"/assets/img/blog/ghana-paye-tax-ssnit-tier-3.webp","blog","placed","blog/ghana-paye-tax-ssnit-tier-3/index.html","1200","630","85044","7398f7992e3b7587e1b3a84555d94938e65367b3ef9bdf4b312398c78a89331c","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/ghana-vat-guide-2026.webp","blog","placed","blog/ghana-vat-guide-2026/index.html","1200","632","74448","2e33ce58718e24e918cb6c76417edc7d5b0e2fcd137ddf7245cd878920ce94d7","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/ghana-withholding-tax-2026.webp","blog","placed","blog/ghana-withholding-tax-2026/index.html","1200","632","52604","528c7dd107092ed82ccfd0f4e56c305259656b2d14eb9224f9ce756142f431f1","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/gratuity-severance-africa-2026.webp","blog","placed","blog/gratuity-severance-africa-2026/index.html","1200","630","79544","ad536d12afea92fe3e920642d65284d0065149df977736a53192b4567fd664d8","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/hawala-remittance.webp","blog","placed","blog/hawala-remittance/index.html","1200","630","75690","7a809aabebf7bb133be1033cc74ad9d32a2dfe255a072d8763924e79ca17be3e","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/health-insurance-africa-compared.webp","blog","placed","blog/health-insurance-africa-compared/index.html","1200","630","67876","7249371295f71a499e9915394358461f5ddd0890b353e55898aedfd5cc03cad0","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/housing-fund-programs-africa-2026.webp","blog","placed","blog/housing-fund-programs-africa-2026/index.html","1200","630","77576","387e820521ddb7bed66f547845fb0070cad39e091330ca2efa22da01ce8aa0fc","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-much-house-can-i-afford-nigeria.webp","blog","placed","blog/how-much-house-can-i-afford-nigeria/index.html","1200","630","39782","4f0c7d5f6597e5f01abcb7ab73bdcb4207c699cb9907cef91b05727e596a5a8e","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-much-rent-afford-lagos-2026.webp","blog","placed","blog/how-much-rent-afford-lagos-2026/index.html","1200","630","139312","dc9ee7904e5e0835e6728fda7206bf05529173260081485eb347805cdbaa6fe9","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-to-buy-bitcoin-nigeria-2026.webp","blog","placed","blog/how-to-buy-bitcoin-nigeria-2026/index.html","1200","630","48424","af3adb314e4e89ee9619a8eac2e94309421dc8357ca8357a2a8cde02f04c294d","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-to-calculate-paye-nigeria-2026.webp","blog","placed","blog/how-to-calculate-paye-nigeria-2026/index.html","1200","630","65202","a2c5c9f8c0a14eb0d0e0ea10b7bf6d46e567f7bf1738446cd85e132da8cbf07e","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-to-choose-business-name-africa.webp","blog","placed","blog/how-to-choose-business-name-africa/index.html","1200","630","60706","bb64926fbbc23e3726415913c2170b3916607a2968dd670700cdd0dc81dab58f","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-to-create-invoice-nigeria.webp","blog","placed","blog/how-to-create-invoice-nigeria/index.html","1200","630","50708","ab7cd4dc356ed9eabc2c30fb3959e75c64a818e4940033aaea813428e9a430d5","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-to-invest-treasury-bills-kenya.webp","blog","placed","blog/how-to-invest-treasury-bills-kenya/index.html","1200","630","84368","de8beb493970c6f16ed77b5746d9ab3a6fc5bb55c3d09b8c769737d84a6945ee","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/how-to-invest-treasury-bills-nigeria.webp","blog","placed","blog/how-to-invest-treasury-bills-nigeria/index.html","1200","630","45944","074a469d9c0f80a2f0db24cabbf67278af2c63c5aaf41d27afd9f579a7363e2a","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
"/assets/img/blog/igbo-market-days.webp","blog","placed","blog/igbo-market-days/index.html","1200","630","110170","8e82a794313b51fb9c6c2cc89177e1990ae21094ae7e98418a94b63da9417882","","1","not-reviewed","false","en","Verified page-reference binding. Dedicated editorial image replaces generic tool art; English article only."
"/assets/img/blog/import-duty-calculator-kenya-2026.webp","blog","placed","blog/import-duty-calculator-kenya-2026/index.html","1200","632","71226","dd58bcb58c15f3ad7968fedb5884d0f88a462edf86a0286f101de152c001c75f","","1","not-reviewed","false","en","Verified page-reference binding. Dedicated editorial image replaces generic tool art; English article only."
"/assets/img/blog/import-duty-ghana-2026.webp","blog","placed","blog/import-duty-ghana-2026/index.html","1200","630","61152","fd631c12511e79c2668a90cff74521e5b82a9514fe1cfc83e0abdefdca09193c","","2","not-reviewed","false","en","Visual/text review pending; reference scan is not visual approval."
