file,line,phrase,surface,context
"data/jamb/chemistry.json","3815","solution","source","""B"": ""The pH of the solution at the anode decreases"","
"data/jamb/chemistry.json","3881","solution","source","""question"": ""5 g of ammonium trioxonirate (V) on dissolution in water cooled its surrounding water and container by 1.6kJ. What is the heat of solution of NH4NO"
"data/jamb/chemistry.json","3953","solution","source","ollowing equations correctly represents the action of hot concentrated alkaline solution on chlorine?"","
"data/jamb/chemistry.json","3992","solution","source","""B"": ""sodium trioxocarbondioxide solution"","
"data/jamb/chemistry.json","3993","solution","source","""C"": ""Iodine solution"","
"data/jamb/chemistry.json","3994","solution","source","""D"": ""Sodium triocarbonate (1V) solution."""
"data/jamb/chemistry.json","4002","solution","source","""ai_explanation"": ""Sodium trioxocarbonate solution neutralizes concentrated H₂SO₄ safely by buffering the reaction, while cold water alone causes dang"
"data/jamb/chemistry.json","4061","solution","source","ollowing elements will form oxide which will dissolve both dilute HNO3 and NaOH solution to form salts?"","
"data/jamb/chemistry.json","4151","solution","source","h of the following compounds will give a precipitate with an aqueous ammoniacal solution of copper (1) chloride?"","
"data/jamb/chemistry.json","4617","solution","source","""A"": ""S dissolves in the solution"","
"data/jamb/chemistry.json","4648","solution","source","""question"": ""Which of the following in aqueous solution neutralize litmus?"","
"data/jamb/chemistry.json","4720","solution","source","lace in the cathode compartment during the electrolysis of copper (11) chloride solution?"","
"data/jamb/chemistry.json","4738","solution","source","""question"": ""A mixture of starch solution and potassium iodide was placed in a test tube. On adding dilute tetraoxosulphate (V1) acid and the"
"data/jamb/chemistry.json","4757","solution","source","""B"": ""The heat of solution of NaOH(s) is positive"","
"data/jamb/chemistry.json","4759","solution","source","""D"": ""The heat of solution of NaOH(s) is negative."""
"data/jamb/chemistry.json","4767","solution","source","""ai_explanation"": ""The dissolution of NaOH(s) in water is exothermic, releasing heat, so the heat of solution is negative."""
"data/jamb/chemistry.json","4824","solution","source","""question"": ""When H2S gas is passed into a solution of iron (111) chloride, the colour changes from yellow to green. This is because."","
"data/jamb/chemistry.json","4927","solution","source"," ""Chlorine is produced commercially by electrolysis of brine (concentrated NaCl solution)."""
"data/jamb/chemistry.json","4954","solution","source","""C"": ""treating cryolite with sodium hydroxide solution under pressure"","
"data/jamb/chemistry.json","4981","solution","source","""ai_explanation"": ""X is copper because Fe displaces Cu from Cu(NO3)2 solution, and H2 reduces CuO back to Cu metal, fitting both reactions."""
"data/jamb/chemistry.json","5367","facilitate","source","""B"": ""facilitate coagulation of organic particles"","
"data/jamb/chemistry.json","5368","facilitate","source","""C"": ""facilitate sedimentation"","
"data/jamb/chemistry.json","5377","facilitate","source","""ai_explanation"": ""Calcium hydroxide is added to water to facilitate coagulation and precipitation of suspended organic particles and impurities."""
"data/jamb/chemistry.json","5385","solution","source","""C"": ""D. [M = 56, S= 32, O =16, H= 1] If the graph above 1 dm3 of a saturated solution of HCI is cooled from 80oC, the mass of crystals deposited will be."","
"data/jamb/chemistry.json","5416","solution","source","""question"": ""A solution of calcium bromide contains 20 g dm3 What is the molarity of the solution with respect to calcium b"
"data/jamb/chemistry.json","5432","solution","source","""question"": ""The substance of ZnO dissolves in sodium hydroxide solution and mineral acid solution to gives soluble products in each case. ZnO is therefore referred to as."""
"data/jamb/chemistry.json","5484","solution","source","ged at the cathode during the electrolysis of copper (ll) tetraoxosulphate (Vl) solution?"","
"data/jamb/chemistry.json","5497","solution","source","""ai_explanation"": ""During electrolysis of CuSO₄ solution, Cu²⁺ ions are preferentially discharged at the cathode over H⁺ because copper is less reactive tha"
"data/jamb/chemistry.json","5687","solution","source","""D"": ""bleaching agents should be stored in solution"""
"data/jamb/chemistry.json","5736","solution","source","sis of tits molten chlorine and it displace lead from lead (ll) trioxonirate(V) solution. The metal is"","
"data/jamb/chemistry.json","5966","solution","source","0 but less than 40 ; it has an odd atomic number and forms a unipositive ion in solution?"","
"data/jamb/chemistry.json","6020","solution","source","""question"": ""10.0 dm3 of air containing H2S as an Impurity was passed through a solution of Pb(NO3)2 until all the H2S had reacted. The precipitate of PbS was found weight 5.02 g. Accordin"
"data/jamb/chemistry.json","6085","solution","source","f CuSO₄ = 63.5 + 32 + 64 = 159.5 g/mol; moles = 20/159.5 = 0.125 mol; volume of solution ≈ 100 g water ≈ 0.1 dm³; molarity = 0.125/0.1 = 1.25 mol/dm³."""
"data/jamb/chemistry.json","6108","solution","source","""question"": ""NaC2O4 + CaCl CaC2O4 + 2NaCl. Given a solution of 1.9 g of sodium oxalate in 50 g of water at room temperature, calculate the minimum volume of 0."
"data/jamb/chemistry.json","6126","solution","source","f monobasic acid was made up to 250 cm3 with distilled water. 25.00 cm3 of this solution required 20.00 cm3 of 0.1 M NaOH solution for complete neutralization. The molar mass of the acid i"
"data/jamb/chemistry.json","6144","solution","source","""question"": ""What is concentration of H+ ions in moles per dm3 of a solution of pH 4.398?"","
"data/jamb/chemistry.json","6198","solution","source","day of electricity deposited 2.95 g of nickel during electrolysis is an aqueous solution. Calculate the number of moles of nickel that will Be deposited by 0.4 faraday"","
"data/jamb/chemistry.json","6500","solution","source","oxide to give a white gelatinous precipitate soluble in excess sodium hydroxide solution."","
"data/jamb/chemistry.json","6645","solution","source","""C"": ""Iodine from a solution of iodine in carbon tetrachloride"","
"data/jamb/chemistry.json","6646","solution","source","""D"": ""Sulphur from a solution of sulphur in carbon disulphide."""
"data/jamb/chemistry.json","6659","solution","source","hich of the following are mixture? I Petroleum ii Rubber latex. Iii Vulcanizes’ solution. Iv Carbon (ll) sulphides"","
"data/jamb/chemistry.json","6672","solution","source","""ai_explanation"": ""Petroleum (crude oil), rubber latex, and vulcanized rubber solution are all mixtures; carbon(II) sulfide (CS2) is a pure compound, so the answer includes I, II, and II"
"data/jamb/chemistry.json","6905","solution","source","ass of the salt would crystallize, if 50 g of copper (ll) tetraoxosulphate (Vl) solution saturated at 100oC were cooled to 30oC?"","
"data/jamb/chemistry.json","6936","solution","source","""question"": ""A property of a colloidal dispersion which a solution does not have is ."","
"data/jamb/chemistry.json","6983","solution","source","Ammonia and ethanoic acid are a weak base-weak acid pair that can form a buffer solution, making them suitable for X in a typical buffer preparation experiment."""
"data/jamb/chemistry.json","6988","solution","source","ion"": ""What volume of CO2 at s.t.p would be obtained by reacting 10cm3 of 0.1 M solution of anhydrous sodium trioxocarbonate (lV) with excess acid?"","
"data/jamb/chemistry.json","7204","solution","source","""question"": ""Addition of aqueous ammonia to a solution of Zn++ gives a white precipitate which dissolves in an excess of ammonia because."","
"data/jamb/chemistry.json","7209","solution","source","""D"": ""ammonia solution is a strong base."""
"data/jamb/chemistry.json","7222","solution","source","""question"": ""Which of the following, in clear solution, forms a white precipitate when carbon(1V) oxide is bubbled into it for a short time?"","
"data/jamb/chemistry.json","7477","solution","source","""D"": ""The solution will not boil at 100oC"""
"data/jamb/chemistry.json","7526","solution","source","""question"": ""How many moles of [H+] are there in 1 dm3 of 0.5 solution of H2SO4"","
"data/jamb/chemistry.json","7914","solution","source","""question"": ""Copper (ll) tetraoxosulphate (lV) solution is electrolyzed using carbon electrodes. Which of the following are produced at the anode and catho"
"data/jamb/chemistry.json","7927","solution","source","ed to Cu; at the anode, water is oxidized to produce O2 (sulfate ions remain in solution)."""
"data/jamb/chemistry.json","8078","solution","source","""A"": ""a solution of sodium dioxonitrate(lll) and ammonium chloride"","
"data/jamb/chemistry.json","8079","solution","source","""B"": ""a solution of lead trioxonitrate(V) [PAGE 36]"","
"data/jamb/chemistry.json","8080","solution","source","""C"": ""a solution of sodium trioxonitrate(V) and ammonium chloride"","
"data/jamb/chemistry.json","8089","solution","source","""ai_explanation"": ""A solution of sodium dioxonitrate(III) and ammonium chloride is used as a reagent to detect certain ions in qu"
"data/jamb/chemistry.json","8166","solution","source","""question"": ""Addition of an aqueous solution of barium chloride to the aqueous solution of a salt gives a white precipate."","
"data/jamb/chemistry.json","8184","solution","source","""question"": ""Sodium hydroxide solution can be conveniently stored in a container made of"","
"data/jamb/chemistry.json","8197","solution","source","""ai_explanation"": ""Sodium hydroxide solution can be stored in copper containers because copper does not react with NaOH; aluminum, zinc, and lea"
"data/jamb/chemistry.json","8344","solution","source","""question"": ""The function group present in an treatment with a saturated solution of NaHCO3 is ."","
"data/jamb/chemistry.json","8357","solution","source","""ai_explanation"": ""Carboxylic acids (-COOH) react with saturated NaHCO₃ solution to produce CO₂ gas, which is their characteristic reaction."""
"data/jamb/chemistry.json","8592","solution","source","""question"": ""A student prepares 0.5 M solution each of hydrochloric and ethanoic acids and then measured their pH. The result would show that the"""
"data/jamb/chemistry.json","8595","solution","source","""B"": ""HCl solution has higher pH"","
"data/jamb/chemistry.json","8597","solution","source","""D"": ""Ethanoic acid solution has a higher pH."""
"data/jamb/chemistry.json","8644","solution","source","""question"": ""4.0 g of sodium hydroxide in 250 cm3 of solution contains"","
"data/jamb/chemistry.json","8662","solution","source"," reactions occurs at the anode during the electrolysis of a very dilute aqueous solution of sodium chloride?"","
"data/jamb/chemistry.json","8826","solution","source","""C"": ""bubbled through sodium hydroxide solution"","
"data/jamb/chemistry.json","8853","solution","source","aqueous AgNO3 to form white AgCl precipitate, which dissolves in excess ammonia solution to form [Ag(NH3)2]⁺."""
"data/jamb/chemistry.json","8871","solution","source","rm insoluble PbBr2 precipitate, with K⁺ and NO3⁻ remaining as spectator ions in solution."""
"data/jamb/chemistry.json","9299","solution","source","question"": ""A solid that absorbs water from the atmosphere and forms an aqueous solution is"","
"data/jamb/chemistry.json","9367","solution","source","""question"": ""A few drops of concentrated PCl are added to about 10cm3 of a solution of pH 3.4. The pH of the resulting mixture is"","
"data/jamb/chemistry.json","9401","solution","source","""question"": ""20cm3 of a 2.0 M solution of ethanoic acid was added to excess of 0.05 M sodium hydroxide. The mass of the salt produced is"","
"data/jamb/chemistry.json","9440","solution","source","""D"": ""dissolved in the solution. [PAGE 42]"""
"data/jamb/chemistry.json","9448","solution","source","reduced and pure copper is deposited, while impurities either sink or remain in solution."""
"data/jamb/chemistry.json","9474","solution","source","""B"": ""whose solution water has pH greater than7"","
"data/jamb/chemistry.json","9475","solution","source","""C"": ""whose solution in water has a pH less than 7"","
"data/jamb/chemistry.json","9476","solution","source","""D"": ""whose solution in ware has a pH of 7"""
"data/jamb/chemistry.json","9617","solution","source","""D"": ""hydrogen chloride solution is produced during bleaching. [PAGE 43]"""
"data/jamb/chemistry.json","9630","solution","source","""question"": ""Which of these solutions will give a white precipate with a solution of barium chloride acidified with hydrochloride acid?"""
"data/jamb/chemistry.json","9810","solution","source","""question"": ""The caustic soda solution in the conical flask serves to"","
"data/jamb/chemistry.json","9823","solution","source","""ai_explanation"": ""Caustic soda (NaOH) solution absorbs acidic impurities like carbon dioxide (CO2) that may be present in the ethene gas stream."""
"data/jamb/chemistry.json","9884","solution","source","""A"": ""Fehling’s solution"","
"data/jamb/chemistry.json","9887","solution","source","""D"": ""Benedict’s solution [PAGE 44] Chemistry 1995"""
"data/jamb/chemistry.json","10242","solution","source","s NH4+ is the conjugate acid of weak base NH3, producing H+ ions and making the solution acidic (pH < 7)."""
"data/jamb/chemistry.json","10247","solution","source","""question"": ""What is the pH of a 2.50 x 10-5 M solution of sodium hydroxide?"","
"data/jamb/chemistry.json","10301","solution","source"," many moles of copper would be deposited by passing 3F of electricity through a solution of copper (II) tetraoxosulphate (VI)?"","
"data/jamb/chemistry.json","10319","solution","source","lf-cell reaction occurring at the anode during the electrolysis of dilute ZnCI2 solution is"","
"data/jamb/chemistry.json","10396","solution","source","""D"": ""Cooling a saturated solution."""
"data/jamb/chemistry.json","10474","solution","source",": ""Carbon (IV) oxide is selectively removed using ammoniacal copper(I) chloride solution, which forms a stable complex with CO while leaving H₂ unaffected."""
"data/jamb/chemistry.json","10497","solution","source","""question"": ""A gas that will turn orange potassium heptaoxodichromate (VI) solution to clear green is"","
"data/jamb/chemistry.json","10871","solution","source","""C"": ""D. (Mg = 24, S=32, O=16, H= 1) A satyrated solution of AgCI was found to have a concentration of 1.30 x 100-5 mol dm-3. The solution product of AgCI. t"
"data/jamb/chemistry.json","10884","solution","source","""question"": ""The hydroxyl ion concentration, (OH-), in a solution of sodium hydroxide of pH 10.0 is"","
"data/jamb/chemistry.json","10902","solution","source","""question"": ""Which of the aqueous solution with the pH values below will liberate hydrogen when it reacts with magnesium metal?"","
"data/jamb/chemistry.json","10920","solution","source","25.00 cm3 of 0.125 mol dm-3 NaOH, calculate the molar concentration of the acid solution."","
"data/jamb/chemistry.json","10938","solution","source","lectrodes are used during the electrolysis of copper (11) tetraoxosulphate (1V) solution, the solution gets progressively"","
"data/jamb/chemistry.json","10951","solution","source","node, Cu is oxidized; overall, H⁺ ions are depleted faster than OH⁻, making the solution acidic."""
"data/jamb/chemistry.json","10956","solution","source","ay of electricity deposited 2.98 g of nickel during electrolysis of its aqueous solution?"","
"data/jamb/chemistry.json","11224","solution","source","""question"": ""Sodium hydroxide is prepared commercially from sodium chloride solution by."","
"data/jamb/chemistry.json","11237","solution","source","""ai_explanation"": ""Commercial preparation of NaOH uses electrolysis of NaCl solution with mercury as cathode, which prevents back-reaction and allows safe collection of NaOH."""
"data/jamb/chemistry.json","11326","solution","source","""ai_explanation"": ""Aromatic hydrocarbons do not readily decolorize bromine solution due to stability from resonance, while aliphatic unsaturated hydrocarbons readily react with bromin"
"data/jamb/chemistry.json","11362","solution","source","g soap preparation to salt out (precipitate) the soap from the aqueous glycerol solution, separating the soap from the glycerol byproduct."""
"data/jamb/chemistry.json","11408","solution","source","""D"": ""C3H7COOH (C= 12, H=1, 0=16) When Fehling’s solution is added to two isomeric carbonyl compounds X and Y with the molecular formula C5H10O, compound X g"
"data/jamb/chemistry.json","11492","solution","source","""question"": ""200 cm3 each of 0.1 M solution of lead (11) trioxonirate (V) and hydro chlorioc acid were mixed. Assuming that lead (11) chloride "
"data/jamb/chemistry.json","11544","solution","source","0 g of an element X reacted with an excess of copper (11) tetraoxosulphate (1V) solution to deposit 21.3 g of copper. The correct equation for the reaction is"","
"data/jamb/chemistry.json","11720","solution","source","burnt in gas jar and the residual gas passed successively over concentrated KOH solution and concentrated H2SO4 before being collected in a flask. The gases collected are"","
"data/jamb/chemistry.json","11774","solution","source","""question"": ""90.0 g of MgCI2 was placed in 50.0cm3 of water to give a saturated solution at 298 K. If the solubility of the salt is 8.0-mol dm-3 at the same temperature, what is the mass o"
"data/jamb/chemistry.json","11810","solution","source","""question"": ""The pH of a solution obtained by mixing 100cm3 of a 0.1 M HCI solution with 100cm3 of a 0.2 M solution of NaOH is"","
"data/jamb/chemistry.json","11828","solution","source","""question"": ""In the conductance of aqueous potassium tetraoxosulphate (1V) solution, the current carriers are the"","
"data/jamb/chemistry.json","11846","solution","source","""question"": ""What volume of 0.1 mol dm-3 solution of tetraoxosulphate (1V) acid would be needed to dissolve 2.86 g of sodium trioxocarbonate (1V) dec"
"data/jamb/chemistry.json","11954","solution","source","sulphate (1V) dissolved in 1 dm3 of water generated 13.0kJ of heat. The heat of solution is"","
"data/jamb/chemistry.json","11967","solution","source"," ""Molar mass of CuSO₄ = 64+32+64 = 160 g/mol; moles = 32/160 = 0.2 mol; heat of solution = 13.0 kJ / 0.2 mol = 65.0 kJ mol⁻¹."""
"data/jamb/chemistry.json","12062","solution","source","""question"": ""A gas that trun a filter paper previously soaked in lead ethanoate solution black is"","
"data/jamb/chemistry.json","12078","solution","source","""question"": ""A solution containing chloride gives a white precipitate with silver trioxonirate (V) solution. The precipitat"
"data/jamb/chemistry.json","12080","solution","source","""A"": ""HNO3 but soluble in ammonia solution"","
"data/jamb/chemistry.json","12081","solution","source","""B"": ""HNO3 and in ammonia solution"","
"data/jamb/chemistry.json","12082","solution","source","""C"": ""HCI but soluble in ammonia solution"","
"data/jamb/chemistry.json","12083","solution","source","""D"": ""HCI and in ammonia solution."""
"data/jamb/chemistry.json","12094","solution","source","""question"": ""In the experiment above, X could be a solution of"","
"data/jamb/chemistry.json","12130","solution","source","""question"": ""Which of the following is observed when a solution of Iron (111) chloride is mixed with a solution of sodium hydroxide?"","
"data/jamb/chemistry.json","12272","solution","source"," pop sound with a lighted splinter and a oily liquid which decolourizes bromine solution is also obtained. The products of the cracking are"","
"data/jamb/chemistry.json","12285","solution","source","ives a pop sound with a lighted splinter) and alkenes (which decolorize bromine solution due to the C=C double bond)."""
"data/jamb/chemistry.json","12750","solution","source","solved in distilled water and the volume made up to 0.50dm3. If 15.00cm3 of the solution requires 12.50 cm3 of aqueous sodium trioxocarbonate (1V0 for neutralization, calculate the concent"
"data/jamb/chemistry.json","12804","solution","source","""question"": ""What is observed when aqueous solution of each of tetraoxosulphate(V1) acid, potassium trioxides (V) and potassium iodine are mixed togeth"
"data/jamb/chemistry.json","12817","solution","source"," oxidizes iodide ions to iodine (I2), which appears as a reddish-brown color in solution."""
"data/jamb/chemistry.json","12822","solution","source","agram above, the mass of crystals [PAGE 55] deposited when 1 dm3 of a saturated solution of NaCl is cooled from 80oC to 60oC is"","
"data/jamb/chemistry.json","12840","solution","source","""question"": ""The solution with the lowest pH value is"","
"data/jamb/chemistry.json","12853","solution","source","""ai_explanation"": ""The solution with the lowest volume (5 ml) of the same molarity (m/n HCl) contains the least amount of HCl, ther"
"data/jamb/chemistry.json","12912","solution","source",".125 mole of oxygen molecules during the electrolysis of dilute sodium chloride solution?"","
"data/jamb/chemistry.json","12930","solution","source","""question"": ""When a current 1 was passed through an electrolyte solution for 40 minutes, a mass Xg of a univalent metal was deposited at the cathode. What mass of the metal"
"data/jamb/chemistry.json","12997","solution","source","tion"": ""HCl gas forms a white precipitate of AgCl with acidified silver nitrate solution, while NH₃, SO₂, and CO₂ do not form white precipitates under these conditions."""
"data/jamb/chemistry.json","13020","solution","source","elling gas which decolourizes acidified purple potassium tetraoxomanganate(V11) solution is"","
"data/jamb/chemistry.json","13033","solution","source","lute HCl to produce SO₂ gas, which decolorizes acidified potassium permanganate solution due to its reducing properties."""
"data/jamb/chemistry.json","13479","solution","source","""question"": ""Hydration of ions in solution is associated with"","
"data/jamb/chemistry.json","13497","solution","source","he solubility curve of solute, X. Find the amount of X deposited when 500cm3 of solution of X is cooled from 60oC to 20oC"","
"data/jamb/chemistry.json","13551","solution","source","""question"": ""Thee pOH of a solution of 0.25 mol dm-3 of hydrochloric acid is"","
"data/jamb/chemistry.json","13624","solution","source","""question"": ""Powdered marble reacts with hydrochloric acid solution than the granular form because the powdered form has"","
"data/jamb/chemistry.json","13870","solution","source","""A"": ""silver bromide and potassium tetraoxomanganate(v11) solution"","
"data/jamb/chemistry.json","13871","solution","source","""B"": ""bromine water and acidified potassium tetraoxomanganate(V11) solution"","
"data/jamb/chemistry.json","13872","solution","source","""C"": ""silver bromine solution and bromine water"","
"data/jamb/chemistry.json","13873","solution","source","""D"": ""bromine water and alkaline potassium tetraoxomanganate (V11) solution."""
"data/jamb/chemistry.json","13881","solution","source","entified by decolorization of bromine water and alkaline potassium permanganate solution, both of which react with C=C bonds."""
"data/jamb/chemistry.json","14327","solution","source","""question"": ""If 1 dm3 of a saturated solution of L at 600C is cooled to 250C, what amount in mole will separate?"","
"data/jamb/chemistry.json","14340","solution","source","ted precisely, but 0.25 mole is a typical answer for cooling 1 dm³ of saturated solution."""
"data/jamb/chemistry.json","14541","solution","source","""question"": ""A metal M displaces zinc from zinc chloride solution. This shows that"","
"data/jamb/chemistry.json","14593","solution","source","""question"": ""Protein in acid solution undergo"","
"data/jamb/chemistry.json","14606","solution","source","""ai_explanation"": ""Proteins in acid solution undergo hydrolysis, where peptide bonds are broken down by the acidic conditions to produce amino a"
"data/jamb/chemistry.json","14663","solution","source","""question"": ""When chlorine is passed into water and the resulting solution exposed to sunlight, the products formed are"","
"data/jamb/chemistry.json","14732","solution","source","""question"": ""When sodium reacts with water, the resulting solution is"","
"data/jamb/chemistry.json","14745","solution","source","r to produce sodium hydroxide (NaOH) and hydrogen gas, resulting in an alkaline solution."""
"data/jamb/chemistry.json","14920","solution","source","""question"": ""Which of the following gives a precipitate when treated with NaOH solution?"","
"data/jamb/chemistry.json","14933","solution","source","AlCl3 produces a white gelatinous precipitate of Al(OH)3 when treated with NaOH solution."""
"data/jamb/chemistry.json","14956","solution","source","""A rock sample was added to cold dilute HNO3. The gas evolved was passed into a solution of acidified K2Cr2O7 and the solution turned green. The rock sample contains."","
"data/jamb/chemistry.json","14995","solution","source","D"": ""glycol 12, A red precipitate of copper (1) carbide is formed when ammonium solution copper (1) chloride is introduced into."""
"data/jamb/chemistry.json","15133","solution","source","""A"": ""distillation of starch solution"","
"data/jamb/chemistry.json","15291","solution","source","""question"": ""When H2S is passed into a solution of iron (iii) chloride, the solution turns"","
"data/jamb/chemistry.json","15304","solution","source","dized to S, and excess H2S forms a colorless complex or precipitate, making the solution colorless."""
"data/jamb/chemistry.json","15499","solution","source","""ai_explanation"": ""Magnesium reacts with water/acidic solutions to liberate H₂ gas; only the most basic solution (1.0 × 10⁻² mol dm⁻³ OH⁻, pH ≈ 12) provides suffi"
"data/jamb/chemistry.json","15504","solution","source","f the salt is dissolved completely in 250 cm3 of water in beaker, the resulting solution is"","
"data/jamb/chemistry.json","15522","solution","source","""question"": ""25 cm3 of a 0.2mol dm-3 solution of Na2CO3 requires 20cm3 of a solution of HCl for neutralization. The concentration of the HCl solu"
"data/jamb/chemistry.json","15558","solution","source","""question"": ""Three drops of 1.0 mol dm-3 solution of NaOH are added to 20 cm-3 of a solution of pH 8.4. The pH of the resulting solution will be"","
"data/jamb/chemistry.json","15571","solution","source","_explanation"": ""Adding even small amounts of strong base NaOH to a weakly basic solution (pH 8.4) will increase the pH further to a value greater than 8.4."""
"data/jamb/chemistry.json","15860","solution","source","""A"": ""adding acidic solution"","
"data/jamb/chemistry.json","15876","solution","source","""question"": ""When 10g of sodium hydroxide is dissolved in 100cm3 of water, the solution formed is approximately"","
"data/jamb/chemistry.json","15894","solution","source","""question"": ""A change in the temperature of a saturated solution disturbs the equilibrium between the"","
"data/jamb/chemistry.json","15899","solution","source","""D"": ""Dissolved solute and the solution."""
"data/jamb/chemistry.json","16018","solution","source","""question"": ""In the electrolysis of a concentrated solution of sodium chloride using inert electrodes, which of the following ions are discharge at the cathode"
"data/jamb/chemistry.json","16075","solution","source","""B"": ""Sodium acetate solution"","
"data/jamb/chemistry.json","16085","solution","source","""ai_explanation"": ""Sodium acetate solution is an electrolyte because it dissociates into ions (Na⁺ and CH₃COO⁻) and can conduct electricity, u"
"data/jamb/chemistry.json","16126","solution","source","""question"": ""Hydrogen can be displace form a hot alkaline solution by."","
"data/jamb/chemistry.json","16139","solution","source","""ai_explanation"": ""Tin (Sn) can displace hydrogen from hot alkaline solution because it is amphoteric and can react with alkali to form stannate ions while releasing hydrogen g"
"data/jamb/chemistry.json","16162","solution","source","""question"": ""The salt that will form a precipitate soluble in excess ammonia solution is"","
"data/jamb/chemistry.json","16445","solution","source","stion"": ""The mass of silver deposited when a current of 10A is passed through a solution of silver salt for 4830s"","
"data/jamb/chemistry.json","16535","solution","source"," of gas is evolved at s.t.p. if 2g of Calcium trioxocarbonate(iv) is added to a solution of hydrochloric acid?"","
"data/jamb/chemistry.json","16587","solution","source","""question"": ""If a solution contains 4.9g of tetraoxosulphate (V1) acid, calculate the amount of copper (11) oxide that will re"
"data/jamb/chemistry.json","16672","solution","source"," salt out (decrease the solubility of) the soap, causing it to precipitate from solution."""
"data/jamb/chemistry.json","16867","solution","source","volume of 0.5mol dm-3 H2SO4 will exactly neutralize 20 cm-3 of 0.1mol dm-3 NaOH solution?"","
"data/jamb/chemistry.json","16888","solution","source","""B"": ""solution"","
"data/jamb/chemistry.json","16898","solution","source"," dissolves sparingly in water to form a colloidal dispersion rather than a true solution or suspension."""
"data/jamb/commerce.json","464","facilitate","source","rt-Import Bank (NEXIM) is the financial institution specifically established to facilitate and boost Nigeria's trade with the rest of the world."""
"data/jamb/commerce.json","1057","leverage","source"," than equity financing is described as highly geared, indicating high financial leverage."""
"data/jamb/commerce.json","1845","facilitate","source","""C"": ""facilitate profit maximization"","
"data/jamb/commerce.json","4428","facilitate","source","""question"": ""The major factors that facilitate merchadising are"","
"data/jamb/commerce.json","4441","facilitate","source","explanation"": ""Banking, insurance and transportation are the major factors that facilitate merchandising by enabling financial transactions, risk management, and product distribution."""
"data/jamb/commerce.json","6515","facilitate","source","""ai_explanation"": ""Aids to trade are services that facilitate commerce; transport (III), insurance (V), banking and finance (VI), and communication (VIII) are ai"
"data/jamb/commerce.json","6911","facilitate","source","""C"": ""develop infrastructure to facilitate economic activties"","
"data/jamb/commerce.json","6920","facilitate","source","frastructure such as dams, irrigation systems, and transportation facilities to facilitate economic activities in member states."""
"data/jamb/commerce.json","7001","facilitate","source","""C"": ""Facilitate and control the movement of goods and services into and out of the country"","
"data/jamb/commerce.json","7010","facilitate","source","""ai_explanation"": ""The Nigerian Ports Authority's basic function is to facilitate and control the movement of goods and services entering and leaving the country through Nigerian po"
"data/jamb/commerce.json","8128","facilitate","source","""ai_explanation"": ""The capital market's role in privatization is to facilitate the sale of shares and stocks of public companies being privatized to the public and private invest"
"data/jamb/economics.json","12129","facilitate","source","""A"": ""facilitate agricultural production"","
"data/jamb/economics.json","12131","facilitate","source","""C"": ""erect structures that will facilitate the processing of imported raw materials"","
"data/jamb/economics.json","12973","utilize","source","""A"": ""utilize local raw materials"","
"data/jamb/economics.json","13669","facilitate","source","""question"": ""In the agricultural sector, improved extension services facilitate"","
"data/jamb/economics.json","13717","facilitate","source","""question"": ""To facilitate the exportation of crude oil from Nigeria. special"","
"data/jamb/economics.json","14817","facilitate","source","""C"": ""use the cheques and bank drafts to facilitate business transactions"","
"data/jamb/economics.json","15257","solution","source","""question"": ""The effectiveness of devaluation as a solution to a balance of payments problems depends on the"","
"data/jamb/economics.json","15589","solution","source","""question"": ""The solution to the problem of double coincidence of wants requires a buyer and a seller whose demands are preci"
"data/jamb/economics.json","22518","facilitate","source","""C"": ""facilitate the development of infrastructure in member nations"","
"data/jamb/english.json","3245","solution","source","""question"": ""The solution to the problem has so far .... the scientist"","
"data/jamb/english.json","3718","solution","source","""question"": ""one suggested solution to the problem is to"","
"data/jamb/english.json","10142","solution","source","n"": ""The problems of Nigeria's worsening economy seem to have .... an immediate solution"","
"data/jamb/english.json","14538","solution","source","stion"": ""The problems of Nigeria’s worsening economy seem to have… an immediate solution. A defined"","
"data/jamb/english.json","25455","solution","source","""A"": ""had no satisfactory solution to natural disasters"","
"data/jamb/english.json","25676","revolutionary","source","""D"": ""revolutionary"""
"data/jamb/english.json","29464","solution","source","""A"": ""had no satisfactory solution to natural disasters"","
"data/jamb/english.json","33780","solution","source","""D"": ""is the best solution to the problem of unemployment."""
"data/jamb/english.json","36779","solution","source","""question"": ""As far as the solution to the population problem of Nigeria is concerned, the writer of this passage is"","
"data/jamb/english.json","36795","solution","source","""question"": ""As far as the solution to the population problem of Nigerian is concerned, the writer of this passage is"","
"data/jamb/english.json","52083","solution","source","""D"": ""solution"""
"data/jamb/english.json","53831","solution","source","""question"": ""The solution lies in choosing between various negative alternatives A The solution lies in choosing between the "
"data/jamb/english.json","53834","solution","source","""C"": ""The solution can be found in one of the negative options"","
"data/jamb/english.json","53835","solution","source","""D"": ""The solution is a negative one."""
"data/jamb/english.json","56874","solution","source","""B"": ""solution"","
"data/jamb/english.json","58685","solution","source","""question"": ""The solution lies in choosing between various negative alternatives."","
"data/jamb/english.json","58687","solution","source","""A"": ""The solution lies in choosing between the positive and the negative."","
"data/jamb/english.json","58689","solution","source","""C"": ""The solution can be found in one of the negativeoptions."","
"data/jamb/english.json","58690","solution","source","""D"": ""The solution is a negative one."""
"data/jamb/english.json","64306","facilitate","source","""D"": ""cannot facilitate the emergence of a local national language."""
"data/jamb/english.json","64699","robust","source","""A"": ""robust"","
