route,relPath,family,issue,evidence,fixCandidates
"/fr/gabon/ga-paye.html","fr/gabon/ga-paye.html","fr/country-paye","tap_targets_below_44","fr/gabon/ga-paye.html: a is likely about 39.2px tall.","fr/gabon/ga-paye.html | shared 44px tap target pattern"
"/fr/gabon/ga-paye.html","fr/gabon/ga-paye.html","fr/country-paye","custom_mobile_nav_search","fr/gabon/ga-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-paye/","fr/gabon/ga-paye/index.html","fr/gabon","tap_targets_below_44","fr/gabon/ga-paye/index.html: a is likely about 39.2px tall.","fr/gabon/ga-paye/index.html | shared 44px tap target pattern"
"/fr/gabon/ga-paye/","fr/gabon/ga-paye/index.html","fr/gabon","custom_mobile_nav_search","fr/gabon/ga-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/gabon | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-vat.html","fr/gabon/ga-vat.html","fr/gabon","tap_targets_below_44","fr/gabon/ga-vat.html: a is likely about 39.2px tall.","fr/gabon/ga-vat.html | shared 44px tap target pattern"
"/fr/gabon/ga-vat.html","fr/gabon/ga-vat.html","fr/gabon","custom_mobile_nav_search","fr/gabon/ga-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/gabon | assets/js/components/navbar.js adoption"
"/fr/gabon/ga-vat/","fr/gabon/ga-vat/index.html","fr/gabon","tap_targets_below_44","fr/gabon/ga-vat/index.html: a is likely about 39.2px tall.","fr/gabon/ga-vat/index.html | shared 44px tap target pattern"
"/fr/gabon/ga-vat/","fr/gabon/ga-vat/index.html","fr/gabon","custom_mobile_nav_search","fr/gabon/ga-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/gabon | assets/js/components/navbar.js adoption"
"/fr/gabon/","fr/gabon/index.html","fr/gabon","tap_targets_below_44","fr/gabon/index.html: .seo-links-list a is likely about 31.7px tall.","fr/gabon/index.html | shared 44px tap target pattern"
"/fr/guinea-bissau/gw-paye.html","fr/guinea-bissau/gw-paye.html","fr/country-paye","missing_shared_navbar","fr/guinea-bissau/gw-paye.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/country-paye"
"/fr/guinea-bissau/gw-paye.html","fr/guinea-bissau/gw-paye.html","fr/country-paye","tap_targets_below_44","fr/guinea-bissau/gw-paye.html: .links a is likely about 43.2px tall.","fr/guinea-bissau/gw-paye.html | shared 44px tap target pattern"
"/fr/guinea-bissau/gw-paye.html","fr/guinea-bissau/gw-paye.html","fr/country-paye","custom_mobile_nav_search","fr/guinea-bissau/gw-paye.html: Page uses custom mobile chrome tokens: menu-toggle, drawer, nav-link, search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/guinea-bissau/gw-vat.html","fr/guinea-bissau/gw-vat.html","fr/guinea-bissau","missing_shared_navbar","fr/guinea-bissau/gw-vat.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/guinea-bissau"
"/fr/guinea-bissau/gw-vat.html","fr/guinea-bissau/gw-vat.html","fr/guinea-bissau","tap_targets_below_44","fr/guinea-bissau/gw-vat.html: .links a is likely about 43.2px tall.","fr/guinea-bissau/gw-vat.html | shared 44px tap target pattern"
"/fr/guinea-bissau/gw-vat.html","fr/guinea-bissau/gw-vat.html","fr/guinea-bissau","custom_mobile_nav_search","fr/guinea-bissau/gw-vat.html: Page uses custom mobile chrome tokens: menu-toggle, drawer, nav-link, search-input, filter-bar.","fr/guinea-bissau | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-paye.html","fr/guinea/gn-paye.html","fr/country-paye","tap_targets_below_44","fr/guinea/gn-paye.html: a is likely about 39.2px tall.","fr/guinea/gn-paye.html | shared 44px tap target pattern"
"/fr/guinea/gn-paye.html","fr/guinea/gn-paye.html","fr/country-paye","custom_mobile_nav_search","fr/guinea/gn-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-paye/","fr/guinea/gn-paye/index.html","fr/guinea","tap_targets_below_44","fr/guinea/gn-paye/index.html: a is likely about 39.2px tall.","fr/guinea/gn-paye/index.html | shared 44px tap target pattern"
"/fr/guinea/gn-paye/","fr/guinea/gn-paye/index.html","fr/guinea","custom_mobile_nav_search","fr/guinea/gn-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-vat.html","fr/guinea/gn-vat.html","fr/guinea","tap_targets_below_44","fr/guinea/gn-vat.html: a is likely about 39.2px tall.","fr/guinea/gn-vat.html | shared 44px tap target pattern"
"/fr/guinea/gn-vat.html","fr/guinea/gn-vat.html","fr/guinea","custom_mobile_nav_search","fr/guinea/gn-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinea/gn-vat/","fr/guinea/gn-vat/index.html","fr/guinea","tap_targets_below_44","fr/guinea/gn-vat/index.html: a is likely about 39.2px tall.","fr/guinea/gn-vat/index.html | shared 44px tap target pattern"
"/fr/guinea/gn-vat/","fr/guinea/gn-vat/index.html","fr/guinea","custom_mobile_nav_search","fr/guinea/gn-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinea/","fr/guinea/index.html","fr/guinea","tap_targets_below_44","fr/guinea/index.html: a is likely about 39.2px tall.","fr/guinea/index.html | shared 44px tap target pattern"
"/fr/guinea/","fr/guinea/index.html","fr/guinea","custom_mobile_nav_search","fr/guinea/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/guinea | assets/js/components/navbar.js adoption"
"/fr/guinee-equatoriale/","fr/guinee-equatoriale/index.html","fr/guinee-equatoriale","tap_targets_below_44","fr/guinee-equatoriale/index.html: .seo-links-list a is likely about 31.7px tall.","fr/guinee-equatoriale/index.html | shared 44px tap target pattern"
"/fr/guinee/","fr/guinee/index.html","fr/guinee","tap_targets_below_44","fr/guinee/index.html: .seo-links-list a is likely about 31.7px tall.","fr/guinee/index.html | shared 44px tap target pattern"
"/fr/health/costs/","fr/health/costs/index.html","fr/health","custom_mobile_nav_search","fr/health/costs/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/health/insurance/","fr/health/insurance/index.html","fr/health","custom_mobile_nav_search","fr/health/insurance/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/health/medical-aid/","fr/health/medical-aid/index.html","fr/health","custom_mobile_nav_search","fr/health/medical-aid/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/health/nhif/","fr/health/nhif/index.html","fr/health","custom_mobile_nav_search","fr/health/nhif/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/health | assets/js/components/navbar.js adoption"
"/fr/","fr/index.html","fr/index.html","sub16_form_controls","assets/css/homepage.css: .btn-primary sets control text to 14.7px. | assets/css/homepage.css: .btn-secondary sets control text to 14.7px. | assets/css/homepage.css: .pill sets control text to 12.5px. | assets/css/homepage.css: .btn-blue sets control text to 14.4px. | assets/css/homepage.css: .btn-outline-dark sets control text to 14.1px. | assets/css/homepage.css: .pill sets control text to 11.5px.","assets/css/homepage.css | fr/index.html | shared mobile form sizing pattern"
"/fr/","fr/index.html","fr/index.html","late_multicolumn_collapse","assets/css/homepage.css: .mk-creator-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .cats-grid keeps 4 columns until no collapse rule. | assets/css/homepage.css: .cats-grid keeps 3 columns until no collapse rule. | assets/css/homepage.css: .cats-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .cats-grid keeps 2 columns until no collapse rule. | assets/css/homepage.css: .ld-grid keeps 3 columns until 640px.","assets/css/homepage.css | assets/css/homepage-refine.css | shared early-collapse layout pattern"
"/fr/madagascar/calculateur-tva.html","fr/madagascar/calculateur-tva.html","fr/madagascar","late_multicolumn_collapse","fr/madagascar/calculateur-tva.html: .rate-selector keeps 2 columns until 480px.","fr/madagascar/calculateur-tva.html | shared early-collapse layout pattern"
"/fr/madagascar/","fr/madagascar/index.html","fr/madagascar","tap_targets_below_44","fr/madagascar/index.html: .seo-links-list a is likely about 31.7px tall.","fr/madagascar/index.html | shared 44px tap target pattern"
"/fr/madagascar/mg-vat.html","fr/madagascar/mg-vat.html","fr/madagascar","custom_mobile_nav_search","fr/madagascar/mg-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/madagascar | assets/js/components/navbar.js adoption"
"/fr/mali/","fr/mali/index.html","fr/mali","tap_targets_below_44","fr/mali/index.html: .seo-links-list a is likely about 31.7px tall.","fr/mali/index.html | shared 44px tap target pattern"
"/fr/mali/ml-vat.html","fr/mali/ml-vat.html","fr/mali","tap_targets_below_44","fr/mali/ml-vat.html: a is likely about 39.2px tall.","fr/mali/ml-vat.html | shared 44px tap target pattern"
"/fr/mali/ml-vat.html","fr/mali/ml-vat.html","fr/mali","custom_mobile_nav_search","fr/mali/ml-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/mali | assets/js/components/navbar.js adoption"
"/fr/maroc/","fr/maroc/index.html","fr/maroc","tap_targets_below_44","fr/maroc/index.html: .seo-links-list a is likely about 31.7px tall.","fr/maroc/index.html | shared 44px tap target pattern"
"/fr/mauritania/","fr/mauritania/index.html","fr/mauritania","custom_mobile_nav_search","fr/mauritania/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/mauritania | assets/js/components/navbar.js adoption"
"/fr/mauritania/mr-vat.html","fr/mauritania/mr-vat.html","fr/mauritania","custom_mobile_nav_search","fr/mauritania/mr-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/mauritania | assets/js/components/navbar.js adoption"
"/fr/mauritanie/","fr/mauritanie/index.html","fr/mauritanie","tap_targets_below_44","fr/mauritanie/index.html: .seo-links-list a is likely about 31.7px tall.","fr/mauritanie/index.html | shared 44px tap target pattern"
"/fr/morocco/","fr/morocco/index.html","fr/morocco","tap_targets_below_44","fr/morocco/index.html: a is likely about 39.2px tall.","fr/morocco/index.html | shared 44px tap target pattern"
"/fr/morocco/","fr/morocco/index.html","fr/morocco","custom_mobile_nav_search","fr/morocco/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/morocco | assets/js/components/navbar.js adoption"
"/fr/morocco/ma-vat.html","fr/morocco/ma-vat.html","fr/morocco","tap_targets_below_44","fr/morocco/ma-vat.html: a is likely about 39.2px tall.","fr/morocco/ma-vat.html | shared 44px tap target pattern"
"/fr/morocco/ma-vat.html","fr/morocco/ma-vat.html","fr/morocco","custom_mobile_nav_search","fr/morocco/ma-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/morocco | assets/js/components/navbar.js adoption"
"/fr/mortgage-property/","fr/mortgage-property/index.html","fr/mortgage-property","sub16_form_controls","fr/mortgage-property/index.html: .btn-g sets control text to 14.4px. | fr/mortgage-property/index.html: .btn-outline sets control text to 14.4px.","fr/mortgage-property/index.html | shared mobile form sizing pattern"
"/fr/mortgage-property/","fr/mortgage-property/index.html","fr/mortgage-property","tap_targets_below_44","fr/mortgage-property/index.html: .btn-g is likely about 43.3px tall. | fr/mortgage-property/index.html: .btn-outline is likely about 43.3px tall.","fr/mortgage-property/index.html | shared 44px tap target pattern"
"/fr/mortgage-property/","fr/mortgage-property/index.html","fr/mortgage-property","late_multicolumn_collapse","fr/mortgage-property/index.html: .cat-hero .feat-grid keeps 2 columns until 640px.","fr/mortgage-property/index.html | shared early-collapse layout pattern"
"/fr/niger/","fr/niger/index.html","fr/niger","tap_targets_below_44","fr/niger/index.html: .seo-links-list a is likely about 31.7px tall.","fr/niger/index.html | shared 44px tap target pattern"
"/fr/niger/ne-paye.html","fr/niger/ne-paye.html","fr/country-paye","tap_targets_below_44","fr/niger/ne-paye.html: a is likely about 39.2px tall.","fr/niger/ne-paye.html | shared 44px tap target pattern"
"/fr/niger/ne-paye.html","fr/niger/ne-paye.html","fr/country-paye","custom_mobile_nav_search","fr/niger/ne-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/niger/ne-paye/","fr/niger/ne-paye/index.html","fr/niger","tap_targets_below_44","fr/niger/ne-paye/index.html: a is likely about 39.2px tall.","fr/niger/ne-paye/index.html | shared 44px tap target pattern"
"/fr/niger/ne-paye/","fr/niger/ne-paye/index.html","fr/niger","custom_mobile_nav_search","fr/niger/ne-paye/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/niger | assets/js/components/navbar.js adoption"
"/fr/niger/ne-vat.html","fr/niger/ne-vat.html","fr/niger","tap_targets_below_44","fr/niger/ne-vat.html: a is likely about 39.2px tall.","fr/niger/ne-vat.html | shared 44px tap target pattern"
"/fr/niger/ne-vat.html","fr/niger/ne-vat.html","fr/niger","custom_mobile_nav_search","fr/niger/ne-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/niger | assets/js/components/navbar.js adoption"
"/fr/niger/ne-vat/","fr/niger/ne-vat/index.html","fr/niger","tap_targets_below_44","fr/niger/ne-vat/index.html: a is likely about 39.2px tall.","fr/niger/ne-vat/index.html | shared 44px tap target pattern"
"/fr/niger/ne-vat/","fr/niger/ne-vat/index.html","fr/niger","custom_mobile_nav_search","fr/niger/ne-vat/index.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/niger | assets/js/components/navbar.js adoption"
"/fr/offline.html","fr/offline.html","fr/offline.html","sub16_form_controls","fr/offline.html: .btn sets control text to 14.4px.","fr/offline.html | shared mobile form sizing pattern"
"/fr/offline.html","fr/offline.html","fr/offline.html","custom_mobile_nav_search","fr/offline.html: Page uses custom mobile chrome tokens: menu-toggle, drawer, nav-link, search-input, filter-bar.","fr/offline.html | assets/js/components/navbar.js adoption"
"/fr/privacy-policy/","fr/privacy-policy/index.html","fr/privacy-policy","tap_targets_below_44","fr/privacy-policy/index.html: .toc a is likely about 29px tall.","fr/privacy-policy/index.html | shared 44px tap target pattern"
"/fr/rdc/","fr/rdc/index.html","fr/rdc","tap_targets_below_44","fr/rdc/index.html: .seo-links-list a is likely about 31.7px tall.","fr/rdc/index.html | shared 44px tap target pattern"
"/fr/rwanda/","fr/rwanda/index.html","fr/rwanda","late_multicolumn_collapse","fr/rwanda/index.html: .tool-cards keeps 2 columns until 600px.","fr/rwanda/index.html | shared early-collapse layout pattern"
"/fr/sao-tome/st-paye.html","fr/sao-tome/st-paye.html","fr/country-paye","missing_shared_navbar","fr/sao-tome/st-paye.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/country-paye"
"/fr/sao-tome/st-paye.html","fr/sao-tome/st-paye.html","fr/country-paye","tap_targets_below_44","fr/sao-tome/st-paye.html: .links a is likely about 43.2px tall.","fr/sao-tome/st-paye.html | shared 44px tap target pattern"
"/fr/sao-tome/st-paye.html","fr/sao-tome/st-paye.html","fr/country-paye","custom_mobile_nav_search","fr/sao-tome/st-paye.html: Page uses custom mobile chrome tokens: menu-toggle, drawer, nav-link, search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/sao-tome/st-vat.html","fr/sao-tome/st-vat.html","fr/sao-tome","missing_shared_navbar","fr/sao-tome/st-vat.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/sao-tome"
"/fr/sao-tome/st-vat.html","fr/sao-tome/st-vat.html","fr/sao-tome","tap_targets_below_44","fr/sao-tome/st-vat.html: .links a is likely about 43.2px tall.","fr/sao-tome/st-vat.html | shared 44px tap target pattern"
"/fr/sao-tome/st-vat.html","fr/sao-tome/st-vat.html","fr/sao-tome","custom_mobile_nav_search","fr/sao-tome/st-vat.html: Page uses custom mobile chrome tokens: menu-toggle, drawer, nav-link, search-input, filter-bar.","fr/sao-tome | assets/js/components/navbar.js adoption"
"/fr/senegal/","fr/senegal/index.html","fr/senegal","tap_targets_below_44","fr/senegal/index.html: .seo-links-list a is likely about 31.7px tall.","fr/senegal/index.html | shared 44px tap target pattern"
"/fr/senegal/sn-vat.html","fr/senegal/sn-vat.html","fr/senegal","tap_targets_below_44","fr/senegal/sn-vat.html: a is likely about 39.2px tall.","fr/senegal/sn-vat.html | shared 44px tap target pattern"
"/fr/senegal/sn-vat.html","fr/senegal/sn-vat.html","fr/senegal","custom_mobile_nav_search","fr/senegal/sn-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/senegal | assets/js/components/navbar.js adoption"
"/fr/tchad/calculateur-tva.html","fr/tchad/calculateur-tva.html","fr/tchad","late_multicolumn_collapse","fr/tchad/calculateur-tva.html: .rate-selector keeps 2 columns until 480px.","fr/tchad/calculateur-tva.html | shared early-collapse layout pattern"
"/fr/tchad/","fr/tchad/index.html","fr/tchad","tap_targets_below_44","fr/tchad/index.html: .seo-links-list a is likely about 31.7px tall.","fr/tchad/index.html | shared 44px tap target pattern"
"/fr/togo/","fr/togo/index.html","fr/togo","tap_targets_below_44","fr/togo/index.html: .seo-links-list a is likely about 31.7px tall.","fr/togo/index.html | shared 44px tap target pattern"
"/fr/togo/tg-paye.html","fr/togo/tg-paye.html","fr/country-paye","tap_targets_below_44","fr/togo/tg-paye.html: a is likely about 39.2px tall.","fr/togo/tg-paye.html | shared 44px tap target pattern"
"/fr/togo/tg-paye.html","fr/togo/tg-paye.html","fr/country-paye","custom_mobile_nav_search","fr/togo/tg-paye.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/country-paye | assets/js/components/navbar.js adoption"
"/fr/togo/tg-vat.html","fr/togo/tg-vat.html","fr/togo","tap_targets_below_44","fr/togo/tg-vat.html: a is likely about 39.2px tall.","fr/togo/tg-vat.html | shared 44px tap target pattern"
"/fr/togo/tg-vat.html","fr/togo/tg-vat.html","fr/togo","custom_mobile_nav_search","fr/togo/tg-vat.html: Page uses custom mobile chrome tokens: search-input, filter-bar.","fr/togo | assets/js/components/navbar.js adoption"
"/fr/tools/assurance-auto/","fr/tools/assurance-auto/index.html","fr/tools","tap_targets_below_44","fr/tools/assurance-auto/index.html: .ca-links a is likely about 38px tall.","fr/tools/assurance-auto/index.html | shared 44px tap target pattern"
"/fr/tools/assurance-auto/","fr/tools/assurance-auto/index.html","fr/tools","late_multicolumn_collapse","fr/tools/assurance-auto/index.html: .ca-inline keeps 2 columns until 700px. | fr/tools/assurance-auto/index.html: .ca-amount-row keeps 2 columns until 700px. | fr/tools/assurance-auto/index.html: .ca-metrics keeps 4 columns until 700px.","fr/tools/assurance-auto/index.html | shared early-collapse layout pattern"
"/fr/tools/assurance-auto/","fr/tools/assurance-auto/index.html","fr/tools","fixed_sidebar_320plus","fr/tools/assurance-auto/index.html: .ca-grid reserves a 390px sidebar until 940px.","fr/tools/assurance-auto/index.html | shared sidebar collapse pattern"
"/fr/tools/assurance-obseques/","fr/tools/assurance-obseques/index.html","fr/tools","late_multicolumn_collapse","fr/tools/assurance-obseques/index.html: .links keeps 3 columns until 760px.","fr/tools/assurance-obseques/index.html | shared early-collapse layout pattern"
"/fr/tools/assurance-vie/","fr/tools/assurance-vie/index.html","fr/tools","late_multicolumn_collapse","fr/tools/assurance-vie/index.html: .lv-inline keeps 2 columns until 720px. | fr/tools/assurance-vie/index.html: .lv-kpis keeps 3 columns until 720px. | fr/tools/assurance-vie/index.html: .lv-list li keeps 2 columns until no collapse rule. | fr/tools/assurance-vie/index.html: .lv-related-grid keeps 3 columns until 720px.","fr/tools/assurance-vie/index.html | shared early-collapse layout pattern"
"/fr/tools/calculateur-incoterms/","fr/tools/calculateur-incoterms/index.html","fr/tools","tap_targets_below_44","fr/tools/calculateur-incoterms/index.html: .inc-related a, .inc-source-list a is likely about 34.5px tall.","fr/tools/calculateur-incoterms/index.html | shared 44px tap target pattern"
"/fr/tools/calculateur-incoterms/","fr/tools/calculateur-incoterms/index.html","fr/tools","late_multicolumn_collapse","fr/tools/calculateur-incoterms/index.html: .inc-grid keeps 2 columns until 640px. | fr/tools/calculateur-incoterms/index.html: .inc-metrics keeps 3 columns until 640px. | fr/tools/calculateur-incoterms/index.html: .inc-checks keeps 2 columns until 640px.","fr/tools/calculateur-incoterms/index.html | shared early-collapse layout pattern"
"/fr/tools/calculateur-inflation/","fr/tools/calculateur-inflation/index.html","fr/tools","late_multicolumn_collapse","fr/tools/calculateur-inflation/index.html: .if-inline keeps 2 columns until 720px. | fr/tools/calculateur-inflation/index.html: .if-kpis keeps 3 columns until 720px. | fr/tools/calculateur-inflation/index.html: .if-related-grid keeps 3 columns until 720px.","fr/tools/calculateur-inflation/index.html | shared early-collapse layout pattern"
"/fr/tools/calculateur-japa/","fr/tools/calculateur-japa/index.html","fr/tools","late_multicolumn_collapse","assets/css/japa-calculator.css: .jr keeps 2 columns until 680px. | assets/css/japa-calculator.css: .extra-grid keeps 2 columns until 680px.","assets/css/japa-calculator.css | shared early-collapse layout pattern"
"/fr/tools/calculateur-paye/","fr/tools/calculateur-paye/index.html","fr/tools","late_multicolumn_collapse","fr/tools/calculateur-paye/index.html: .country-grid keeps 2 columns until 420px.","fr/tools/calculateur-paye/index.html | shared early-collapse layout pattern"
"/fr/tools/calculateur-pourboire/","fr/tools/calculateur-pourboire/index.html","fr/tools","late_multicolumn_collapse","fr/tools/calculateur-pourboire/index.html: .tip-inline keeps 2 columns until 720px. | fr/tools/calculateur-pourboire/index.html: .tip-presets keeps 4 columns until no collapse rule. | fr/tools/calculateur-pourboire/index.html: .tip-kpis keeps 3 columns until 720px. | fr/tools/calculateur-pourboire/index.html: .tip-related-grid keeps 3 columns until 720px. | fr/tools/calculateur-pourboire/index.html: .tip-presets keeps 2 columns until no collapse rule.","fr/tools/calculateur-pourboire/index.html | shared early-collapse layout pattern"
"/fr/tools/calculateur-surestaries/","fr/tools/calculateur-surestaries/index.html","fr/tools","tap_targets_below_44","fr/tools/calculateur-surestaries/index.html: .links a is likely about 41.2px tall.","fr/tools/calculateur-surestaries/index.html | shared 44px tap target pattern"
"/fr/tools/carte-sociale/","fr/tools/carte-sociale/index.html","fr/tools","tap_targets_below_44","fr/tools/carte-sociale/index.html: .social-related a is likely about 43.2px tall.","fr/tools/carte-sociale/index.html | shared 44px tap target pattern"
"/fr/tools/carte-sociale/","fr/tools/carte-sociale/index.html","fr/tools","late_multicolumn_collapse","fr/tools/carte-sociale/index.html: .social-grid keeps 2 columns until 640px. | fr/tools/carte-sociale/index.html: .social-metrics keeps 3 columns until 640px.","fr/tools/carte-sociale/index.html | shared early-collapse layout pattern"
"/fr/tools/caution-locative/","fr/tools/caution-locative/index.html","fr/tools","tap_targets_below_44","fr/tools/caution-locative/index.html: .cl-button is likely about 42px tall. | fr/tools/caution-locative/index.html: .cl-sources a,.cl-related a is likely about 43.2px tall.","fr/tools/caution-locative/index.html | shared 44px tap target pattern"
"/fr/tools/caution-locative/","fr/tools/caution-locative/index.html","fr/tools","late_multicolumn_collapse","fr/tools/caution-locative/index.html: .cl-form keeps 2 columns until 680px.","fr/tools/caution-locative/index.html | shared early-collapse layout pattern"
"/fr/tools/caution-locative/","fr/tools/caution-locative/index.html","fr/tools","fixed_sidebar_320plus","fr/tools/caution-locative/index.html: .cl-grid reserves a 390px sidebar until 940px.","fr/tools/caution-locative/index.html | shared sidebar collapse pattern"
"/fr/tools/comparateur-assurance-sante/","fr/tools/comparateur-assurance-sante/index.html","fr/tools","tap_targets_below_44","fr/tools/comparateur-assurance-sante/index.html: .hi-links a is likely about 38px tall.","fr/tools/comparateur-assurance-sante/index.html | shared 44px tap target pattern"
"/fr/tools/comparateur-assurance-sante/","fr/tools/comparateur-assurance-sante/index.html","fr/tools","late_multicolumn_collapse","fr/tools/comparateur-assurance-sante/index.html: .hi-inline keeps 2 columns until 700px. | fr/tools/comparateur-assurance-sante/index.html: .hi-score-row keeps 2 columns until 700px. | fr/tools/comparateur-assurance-sante/index.html: .hi-metrics keeps 4 columns until 700px.","fr/tools/comparateur-assurance-sante/index.html | shared early-collapse layout pattern"
"/fr/tools/comparateur-assurance-sante/","fr/tools/comparateur-assurance-sante/index.html","fr/tools","fixed_sidebar_320plus","fr/tools/comparateur-assurance-sante/index.html: .hi-grid reserves a 390px sidebar until 940px.","fr/tools/comparateur-assurance-sante/index.html | shared sidebar collapse pattern"
"/fr/tools/compresser-image/","fr/tools/compresser-image/index.html","fr/tools","tap_targets_below_44","fr/tools/compresser-image/index.html: .compress-related a is likely about 43.2px tall.","fr/tools/compresser-image/index.html | shared 44px tap target pattern"
"/fr/tools/compresser-image/","fr/tools/compresser-image/index.html","fr/tools","late_multicolumn_collapse","fr/tools/compresser-image/index.html: .compress-grid keeps 2 columns until 640px. | fr/tools/compresser-image/index.html: .compress-metrics keeps 4 columns until 640px.","fr/tools/compresser-image/index.html | shared early-collapse layout pattern"
"/fr/tools/compte-a-rebours-examen/","fr/tools/compte-a-rebours-examen/index.html","fr/tools","tap_targets_below_44","fr/tools/compte-a-rebours-examen/index.html: .exam-button is likely about 39.2px tall. | fr/tools/compte-a-rebours-examen/index.html: .exam-sources a,.exam-related a is likely about 43.2px tall.","fr/tools/compte-a-rebours-examen/index.html | shared 44px tap target pattern"
"/fr/tools/compte-a-rebours-examen/","fr/tools/compte-a-rebours-examen/index.html","fr/tools","late_multicolumn_collapse","fr/tools/compte-a-rebours-examen/index.html: .exam-form keeps 2 columns until 680px. | fr/tools/compte-a-rebours-examen/index.html: .exam-metrics keeps 2 columns until 680px.","fr/tools/compte-a-rebours-examen/index.html | shared early-collapse layout pattern"
"/fr/tools/compte-a-rebours-examen/","fr/tools/compte-a-rebours-examen/index.html","fr/tools","fixed_sidebar_320plus","fr/tools/compte-a-rebours-examen/index.html: .exam-grid reserves a 390px sidebar until 940px.","fr/tools/compte-a-rebours-examen/index.html | shared sidebar collapse pattern"
"/fr/tools/compteur-prepaye/","fr/tools/compteur-prepaye/index.html","fr/tools","tap_targets_below_44","fr/tools/compteur-prepaye/index.html: .pm-button is likely about 39.2px tall. | fr/tools/compteur-prepaye/index.html: .pm-sources a,.pm-related a is likely about 43.2px tall.","fr/tools/compteur-prepaye/index.html | shared 44px tap target pattern"
"/fr/tools/compteur-prepaye/","fr/tools/compteur-prepaye/index.html","fr/tools","late_multicolumn_collapse","fr/tools/compteur-prepaye/index.html: .pm-form keeps 2 columns until 680px. | fr/tools/compteur-prepaye/index.html: .pm-metrics keeps 2 columns until 680px.","fr/tools/compteur-prepaye/index.html | shared early-collapse layout pattern"
"/fr/tools/compteur-prepaye/","fr/tools/compteur-prepaye/index.html","fr/tools","fixed_sidebar_320plus","fr/tools/compteur-prepaye/index.html: .pm-grid reserves a 390px sidebar until 940px.","fr/tools/compteur-prepaye/index.html | shared sidebar collapse pattern"
"/fr/tools/contraste-couleurs/","fr/tools/contraste-couleurs/index.html","fr/tools","missing_shared_foundation_css","fr/tools/contraste-couleurs/index.html: Page does not link the shared CSS foundation or an equivalent bundled foundation.","assets/css/design-system.css adoption | fr/tools"
"/fr/tools/contraste-couleurs/","fr/tools/contraste-couleurs/index.html","fr/tools","missing_shared_navbar","fr/tools/contraste-couleurs/index.html: Full page does not use <afro-navbar> or the shared navbar component script.","assets/js/components/navbar.js adoption | fr/tools"
